"mouse_symbol","human_symbol","CellAge_effect","ortholog_name","input_number","input_ensg","ensg_number","ortholog_ensg","description","n_mouse_orthologs","n_human_inputs","score_type","gene_id","source"
"Hif1a","HIF1A","Inhibits","Hif1a",306,"ENSG00000100644","306.1.1","ENSMUSG00000021109","hypoxia inducible factor 1, alpha subunit [Source:MGI Symbol;Acc:MGI:106918]",1,1,"CellAge_inhibits","G10090_4840","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Hipk2","HIPK2","Induces","Hipk2",307,"ENSG00000064393","307.1.1","ENSMUSG00000061436","homeodomain interacting protein kinase 2 [Source:MGI Symbol;Acc:MGI:1314872]",1,1,"CellAge_induces","G10090_17648","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Hira","HIRA","Induces","Hira",308,"ENSG00000100084","308.1.1","ENSMUSG00000022702","histone cell cycle regulator [Source:MGI Symbol;Acc:MGI:99430]",1,1,"CellAge_induces","G10090_13026","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Hivep1","HIVEP1","Inhibits","Hivep1",309,"ENSG00000095951","309.1.1","ENSMUSG00000021366","human immunodeficiency virus type I enhancer binding protein 1 [Source:MGI Symbol;Acc:MGI:96100]",1,1,"CellAge_inhibits","G10090_5441","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Hjurp","HJURP","Inhibits","Hjurp",310,"ENSG00000123485","310.1.1","ENSMUSG00000044783","Holliday junction recognition protein [Source:MGI Symbol;Acc:MGI:2685821]",1,1,"CellAge_inhibits","G10090_4411","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Hk3","HK3","Induces","Hk3",311,"ENSG00000160883","311.1.1","ENSMUSG00000025877","hexokinase 3 [Source:MGI Symbol;Acc:MGI:2670962]",1,1,"CellAge_induces","G10090_22714","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Hmga1","HMGA1","Induces","Hmga1",312,"ENSG00000137309","312.1.1","ENSMUSG00000046711","high mobility group AT-hook 1 [Source:MGI Symbol;Acc:MGI:96160]",1,1,"CellAge_induces","G10090_15305","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Hmga2","HMGA2","Induces","Hmga2",313,"ENSG00000149948","313.1.1","ENSMUSG00000056758","high mobility group AT-hook 2 [Source:MGI Symbol;Acc:MGI:101761]",1,1,"CellAge_induces","G10090_23627","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Hmgb1","HMGB1","Inhibits","Hmgb1",314,"ENSG00000189403","314.1.1","ENSMUSG00000066551","high mobility group box 1 [Source:MGI Symbol;Acc:MGI:96113]",1,1,"CellAge_inhibits","G10090_19090","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Hmgb2","HMGB2","Inhibits","Hmgb2",315,"ENSG00000164104","315.1.1","ENSMUSG00000054717","high mobility group box 2 [Source:MGI Symbol;Acc:MGI:96157]",1,1,"CellAge_inhibits","G10090_12820","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Hmgb3","HMGB3","Inhibits","Hmgb3",316,"ENSG00000029993","316.1.1","ENSMUSG00000015217","high mobility group box 3 [Source:MGI Symbol;Acc:MGI:1098219]",1,1,"CellAge_inhibits","G10090_6541","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Hmgcr","HMGCR","Inhibits","Hmgcr",317,"ENSG00000113161","317.1.1","ENSMUSG00000021670","3-hydroxy-3-methylglutaryl-Coenzyme A reductase [Source:MGI Symbol;Acc:MGI:96159]",1,1,"CellAge_inhibits","G10090_9289","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Hnrnpa1","HNRNPA1","Inhibits","Hnrnpa1",318,"ENSG00000135486","318.1.1","ENSMUSG00000046434","heterogeneous nuclear ribonucleoprotein A1 [Source:MGI Symbol;Acc:MGI:104820]",1,1,"CellAge_inhibits","G10090_12671","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Hnrnpa3","HNRNPA3","Inhibits","Hnrnpa3",319,"ENSG00000170144","319.1.1","ENSMUSG00000059005","heterogeneous nuclear ribonucleoprotein A3 [Source:MGI Symbol;Acc:MGI:1917171]",1,1,"CellAge_inhibits","G10090_10686","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Hnrnpab","HNRNPAB","Inhibits","Hnrnpab",320,"ENSG00000197451","320.1.1","ENSMUSG00000020358","heterogeneous nuclear ribonucleoprotein A/B [Source:MGI Symbol;Acc:MGI:1330294]",1,1,"CellAge_inhibits","G10090_3825","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Hnrnpd","HNRNPD","Inhibits","Hnrnpd",322,"ENSG00000138668","322.1.1","ENSMUSG00000000568","heterogeneous nuclear ribonucleoprotein D [Source:MGI Symbol;Acc:MGI:101947]",1,1,"CellAge_inhibits","G10090_2270","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Hopx","HOPX","Induces","Hopx",323,"ENSG00000171476","323.1.1","ENSMUSG00000059325","HOP homeobox [Source:MGI Symbol;Acc:MGI:1916782]",1,1,"CellAge_induces","G10090_20477","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Hoxa9","HOXA9","Inhibits","Hoxa9",324,"ENSG00000078399","324.1.1","ENSMUSG00000038227","homeobox A9 [Source:MGI Symbol;Acc:MGI:96180]",1,1,"CellAge_inhibits","G10090_7479","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Hras","HRAS","Induces","Hras",325,"ENSG00000174775","325.1.1","ENSMUSG00000025499","Harvey rat sarcoma virus oncogene [Source:MGI Symbol;Acc:MGI:96224]",1,1,"CellAge_induces","G10090_18191","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Hs2st1","HS2ST1","Inhibits","Hs2st1",326,"ENSG00000153936","326.1.1","ENSMUSG00000040151","heparan sulfate 2-O-sulfotransferase 1 [Source:MGI Symbol;Acc:MGI:1346049]",1,1,"CellAge_inhibits","G10090_4592","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Hsf1","HSF1","Inhibits","Hsf1",327,"ENSG00000185122","327.1.1","ENSMUSG00000022556","heat shock factor 1 [Source:MGI Symbol;Acc:MGI:96238]",1,1,"CellAge_inhibits","G10090_10234","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Hsp90aa1","HSP90AA1","Inhibits","Hsp90aa1",328,"ENSG00000080824","328.1.1","ENSMUSG00000021270","heat shock protein 90, alpha (cytosolic), class A member 1 [Source:MGI Symbol;Acc:MGI:96250]",1,1,"CellAge_inhibits","G10090_32014","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Hsp90ab1","HSP90AB1","Inhibits","Hsp90ab1",329,"ENSG00000096384","329.1.1","ENSMUSG00000023944","heat shock protein 90 alpha (cytosolic), class B member 1 [Source:MGI Symbol;Acc:MGI:96247]",1,1,"CellAge_inhibits","G10090_20827","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Hspa2","HSPA2","Inhibits","Hspa2",331,"ENSG00000126803","331.1.1","ENSMUSG00000059970","heat shock protein 2 [Source:MGI Symbol;Acc:MGI:96243]",1,1,"CellAge_inhibits","G10090_4138","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Hspa5","HSPA5","Inhibits","Hspa5",332,"ENSG00000044574","332.1.1","ENSMUSG00000026864","heat shock protein 5 [Source:MGI Symbol;Acc:MGI:95835]",1,1,"CellAge_inhibits","G10090_25684","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Hspa9","HSPA9","Induces","Hspa9",333,"ENSG00000113013","333.1.1","ENSMUSG00000024359","heat shock protein 9 [Source:MGI Symbol;Acc:MGI:96245]",1,1,"CellAge_induces","G10090_20337","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Hspb1","HSPB1","Inhibits","Hspb1",334,"ENSG00000106211","334.1.1","ENSMUSG00000004951","heat shock protein 1 [Source:MGI Symbol;Acc:MGI:96240]",1,1,"CellAge_inhibits","G10090_12583","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Htra1","HTRA1","Induces","Htra1",335,"ENSG00000166033","335.1.1","ENSMUSG00000006205","HtrA serine peptidase 1 [Source:MGI Symbol;Acc:MGI:1929076]",1,1,"CellAge_induces","G10090_33654","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Hyou1","HYOU1","Inhibits","Hyou1",336,"ENSG00000149428","336.1.1","ENSMUSG00000032115","hypoxia up-regulated 1 [Source:MGI Symbol;Acc:MGI:108030]",1,1,"CellAge_inhibits","G10090_11453","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Id1","ID1","Inhibits","Id1",337,"ENSG00000125968","337.1.1","ENSMUSG00000042745","inhibitor of DNA binding 1, HLH protein [Source:MGI Symbol;Acc:MGI:96396]",1,1,"CellAge_inhibits","G10090_16867","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Ifng","IFNG","Induces","Ifng",339,"ENSG00000111537","339.1.1","ENSMUSG00000055170","interferon gamma [Source:MGI Symbol;Acc:MGI:107656]",1,1,"CellAge_induces","G10090_33881","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Igfbp1","IGFBP1","Induces","Igfbp1",340,"ENSG00000146678","340.1.1","ENSMUSG00000020429","insulin-like growth factor binding protein 1 [Source:MGI Symbol;Acc:MGI:96436]",1,1,"CellAge_induces","G10090_13818","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Igfbp3","IGFBP3","Induces","Igfbp3",341,"ENSG00000146674","341.1.1","ENSMUSG00000020427","insulin-like growth factor binding protein 3 [Source:MGI Symbol;Acc:MGI:96438]",1,1,"CellAge_induces","G10090_11473","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Igfbp5","IGFBP5","Induces","Igfbp5",342,"ENSG00000115461","342.1.1","ENSMUSG00000026185","insulin-like growth factor binding protein 5 [Source:MGI Symbol;Acc:MGI:96440]",1,1,"CellAge_induces","G10090_33265","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Igfbp7","IGFBP7","Induces","Igfbp7",343,"ENSG00000163453","343.1.1","ENSMUSG00000036256","insulin-like growth factor binding protein 7 [Source:MGI Symbol;Acc:MGI:1352480]",1,1,"CellAge_induces","G10090_18800","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Ikbkg","IKBKG","Induces","Ikbkg",344,"ENSG00000269335","344.1.1","ENSMUSG00000004221","inhibitor of kappaB kinase gamma [Source:MGI Symbol;Acc:MGI:1338074]",1,1,"CellAge_induces","G10090_9526","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Il1a","IL1A","Induces","Il1a",345,"ENSG00000115008","345.1.1","ENSMUSG00000027399","interleukin 1 alpha [Source:MGI Symbol;Acc:MGI:96542]",1,1,"CellAge_induces","G10090_4537","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Il1r1","IL1R1","Induces","Il1r1",346,"ENSG00000115594","346.1.1","ENSMUSG00000026072","interleukin 1 receptor, type I [Source:MGI Symbol;Acc:MGI:96545]",1,1,"CellAge_induces","G10090_6376","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Il1rn","IL1RN","Unclear","Il1rn",347,"ENSG00000136689","347.1.1","ENSMUSG00000026981","interleukin 1 receptor antagonist [Source:MGI Symbol;Acc:MGI:96547]",1,1,"CellAge_all_only","G10090_17992","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Il6","IL6","Induces","Il6",349,"ENSG00000136244","349.1.1","ENSMUSG00000025746","interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]",1,1,"CellAge_induces","G10090_30411","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Ilf3","ILF3","Inhibits","Ilf3",350,"ENSG00000129351","350.1.1","ENSMUSG00000032178","interleukin enhancer binding factor 3 [Source:MGI Symbol;Acc:MGI:1339973]",1,1,"CellAge_inhibits","G10090_2790","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Ilk","ILK","Inhibits","Ilk",351,"ENSG00000166333","351.1.1","ENSMUSG00000030890","integrin linked kinase [Source:MGI Symbol;Acc:MGI:1195267]",1,1,"CellAge_inhibits","G10090_18470","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Immt","IMMT","Inhibits","Immt",352,"ENSG00000132305","352.1.1","ENSMUSG00000052337","inner membrane protein, mitochondrial [Source:MGI Symbol;Acc:MGI:1923864]",1,1,"CellAge_inhibits","G10090_10106","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Incenp","INCENP","Inhibits","Incenp",353,"ENSG00000149503","353.1.1","ENSMUSG00000024660","inner centromere protein [Source:MGI Symbol;Acc:MGI:1313288]",1,1,"CellAge_inhibits","G10090_8772","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Ing1","ING1","Induces","Ing1",354,"ENSG00000153487","354.1.1","ENSMUSG00000045969","inhibitor of growth family, member 1 [Source:MGI Symbol;Acc:MGI:1349481]",1,1,"CellAge_induces","G10090_14015","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Ing2","ING2","Induces","Ing2",355,"ENSG00000168556","355.1.1","ENSMUSG00000063049","inhibitor of growth family, member 2 [Source:MGI Symbol;Acc:MGI:1916510]",1,1,"CellAge_induces","G10090_23513","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Ing5","ING5","Induces","Ing5",356,"ENSG00000168395","356.1.1","ENSMUSG00000026283","inhibitor of growth family, member 5 [Source:MGI Symbol;Acc:MGI:1922816]",1,1,"CellAge_induces","G10090_27262","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Inpp4b","INPP4B","Inhibits","Inpp4b",357,"ENSG00000109452","357.1.1","ENSMUSG00000037940","inositol polyphosphate-4-phosphatase, type II [Source:MGI Symbol;Acc:MGI:2158925]",1,1,"CellAge_inhibits","G10090_4457","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Irak4","IRAK4","Inhibits","Irak4",358,"ENSG00000198001","358.1.1","ENSMUSG00000059883","interleukin-1 receptor-associated kinase 4 [Source:MGI Symbol;Acc:MGI:2182474]",1,1,"CellAge_inhibits","G10090_26841","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Irf1","IRF1","Induces","Irf1",359,"ENSG00000125347","359.1.1","ENSMUSG00000018899","interferon regulatory factor 1 [Source:MGI Symbol;Acc:MGI:96590]",1,1,"CellAge_induces","G10090_18351","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Irf3","IRF3","Induces","Irf3",360,"ENSG00000126456","360.1.1","ENSMUSG00000003184","interferon regulatory factor 3 [Source:MGI Symbol;Acc:MGI:1859179]",1,1,"CellAge_induces","G10090_19348","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_1W_standardized.csv"
"Irf5","IRF5","Induces","Irf5",361,"ENSG00000128604","361.1.1","ENSMUSG00000029771","interferon regulatory factor 5 [Source:MGI Symbol;Acc:MGI:1350924]",1,1,"CellAge_induces","G10090_9973","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Irf7","IRF7","Induces","Irf7",362,"ENSG00000185507","362.1.1","ENSMUSG00000025498","interferon regulatory factor 7 [Source:MGI Symbol;Acc:MGI:1859212]",1,1,"CellAge_induces","G10090_18394","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
"Itgb3","ITGB3","Induces","Itgb3",363,"ENSG00000259207","363.1.1","ENSMUSG00000020689","integrin beta 3 [Source:MGI Symbol;Acc:MGI:96612]",1,1,"CellAge_induces","G10090_16579","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Itgb4","ITGB4","Induces","Itgb4",364,"ENSG00000132470","364.1.1","ENSMUSG00000020758","integrin beta 4 [Source:MGI Symbol;Acc:MGI:96613]",1,1,"CellAge_induces","G10090_5569","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1E_4W_volcano_source_data.csv"
"Itpk1","ITPK1","Induces","Itpk1",365,"ENSG00000100605","365.1.1","ENSMUSG00000057963","inositol 1,3,4-triphosphate 5/6 kinase [Source:MGI Symbol;Acc:MGI:2446159]",1,1,"CellAge_induces","G10090_4932","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Itpkb","ITPKB","Induces","Itpkb",366,"ENSG00000143772","366.1.1","ENSMUSG00000038855","inositol 1,4,5-trisphosphate 3-kinase B [Source:MGI Symbol;Acc:MGI:109235]",1,1,"CellAge_induces","G10090_13894","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Itpr1","ITPR1","Induces","Itpr1",367,"ENSG00000150995","367.1.1","ENSMUSG00000030102","inositol 1,4,5-trisphosphate receptor 1 [Source:MGI Symbol;Acc:MGI:96623]",1,1,"CellAge_induces","G10090_5478","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Itpr2","ITPR2","Induces","Itpr2",368,"ENSG00000123104","368.1.1","ENSMUSG00000030287","inositol 1,4,5-triphosphate receptor 2 [Source:MGI Symbol;Acc:MGI:99418]",1,1,"CellAge_induces","G10090_454","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Itpr3","ITPR3","Induces","Itpr3",369,"ENSG00000096433","369.1.1","ENSMUSG00000042644","inositol 1,4,5-triphosphate receptor 3 [Source:MGI Symbol;Acc:MGI:96624]",1,1,"CellAge_induces","G10090_24666","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Itsn2","ITSN2","Induces","Itsn2",370,"ENSG00000198399","370.1.1","ENSMUSG00000020640","intersectin 2 [Source:MGI Symbol;Acc:MGI:1338049]",1,1,"CellAge_induces","G10090_4111","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_st_gene_id_entrez_symbol_map.csv"
"Jak2","JAK2","Induces","Jak2",371,"ENSG00000096968","371.1.1","ENSMUSG00000024789","Janus kinase 2 [Source:MGI Symbol;Acc:MGI:96629]",1,1,"CellAge_induces","G10090_4653","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_fpkm_matrix.xlsx"
"Jpt1","JPT1","Inhibits","Jpt1",372,"ENSG00000189159","372.1.1","ENSMUSG00000020737","Jupiter microtubule associated homolog 1 [Source:MGI Symbol;Acc:MGI:1096361]",1,1,"CellAge_inhibits","G10090_8026","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step05_mouse_DE_volcano/step05_Figure1D_1W_volcano_source_data.csv"
"Jun","JUN","Inhibits","Jun",373,"ENSG00000177606","373.1.1","ENSMUSG00000052684","jun proto-oncogene [Source:MGI Symbol;Acc:MGI:96646]",1,1,"CellAge_inhibits","G10090_22242","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/00_raw_data/GSE271903/GSE271903_count_matrix.xlsx"
"Junb","JUNB","Induces","Junb",374,"ENSG00000171223","374.1.1","ENSMUSG00000052837","jun B proto-oncogene [Source:MGI Symbol;Acc:MGI:96647]",1,1,"CellAge_induces","G10090_25163","E:/R/ACLsenescence2/rebuild_submission/02_mouse_discovery/07_tables/step07_strict_DEG_upset_persistent/step07_DE_4W_standardized.csv"
