"ortholog_name","input","input_number","input_ensg","ensg_number","ortholog_ensg","description","n_mouse_orthologs","n_human_inputs"
"Ywhab","YWHAB",853,"ENSG00000166913","853.1.1","ENSMUSG00000018326","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide [Source:MGI Symbol;Acc:MGI:1891917]",1,1
"Ywhaz","YWHAZ",854,"ENSG00000164924","854.1.1","ENSMUSG00000022285","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide [Source:MGI Symbol;Acc:MGI:109484]",1,1
"Yy1","YY1",855,"ENSG00000100811","855.1.1","ENSMUSG00000021264","YY1 transcription factor [Source:MGI Symbol;Acc:MGI:99150]",1,1
"Zcchc10","ZCCHC10",856,"ENSG00000155329","856.1.1","ENSMUSG00000018239","zinc finger, CCHC domain containing 10 [Source:MGI Symbol;Acc:MGI:1196228]",1,1
"Zdhhc3","ZDHHC3",857,"ENSG00000163812","857.1.1","ENSMUSG00000025786","zinc finger, DHHC domain containing 3 [Source:MGI Symbol;Acc:MGI:1926134]",1,1
"Zeb1","ZEB1",858,"ENSG00000148516","858.1.1","ENSMUSG00000024238","zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]",1,1
"Zfp148","ZNF148",864,"ENSG00000163848","864.1.1","ENSMUSG00000022811","zinc finger protein 148 [Source:MGI Symbol;Acc:MGI:1332234]",1,1
"Zfp207","ZNF207",865,"ENSG00000010244","865.1.1","ENSMUSG00000017421","zinc finger protein 207 [Source:MGI Symbol;Acc:MGI:1340045]",1,1
"Zfp217","ZNF217",866,"ENSG00000171940","866.1.1","ENSMUSG00000052056","zinc finger protein 217 [Source:MGI Symbol;Acc:MGI:2685408]",1,1
"Zfp36","ZFP36",859,"ENSG00000128016","859.1.1","ENSMUSG00000044786","zinc finger protein 36 [Source:MGI Symbol;Acc:MGI:99180]",1,1
"Zmat3","ZMAT3",861,"ENSG00000172667","861.1.1","ENSMUSG00000027663","zinc finger matrin type 3 [Source:MGI Symbol;Acc:MGI:1195270]",1,1
"Zmpste24","ZMPSTE24",862,"ENSG00000084073","862.1.1","ENSMUSG00000043207","zinc metallopeptidase, STE24 [Source:MGI Symbol;Acc:MGI:1890508]",1,1
"Zmynd11","ZMYND11",863,"ENSG00000015171","863.1.1","ENSMUSG00000021156","zinc finger, MYND domain containing 11 [Source:MGI Symbol;Acc:MGI:1913755]",1,1
