"gene_id","ENTREZID_1W","SYMBOL_1W","logFC_1W","FDR_1W","direction_1W","ENTREZID_4W","SYMBOL_4W","logFC_4W","FDR_4W","direction_4W","in_1W","in_4W","direction_relation","category","ENTREZID","SYMBOL"
"G10090_13974","23887","Ggt5",1.41197500484604,2.39053734388375e-07,"Up","23887","Ggt5",1.06502648835508,7.91617637117361e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","23887","Ggt5"
"G10090_13984","64898","Lpin2",1.00511749603938,4.68649525550214e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","64898","Lpin2"
"G10090_1399","268859","Rbfox1",-1.27979449702353,0.000263804346032338,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","268859","Rbfox1"
"G10090_13996","19288","Ptx3",1.21335046580357,9.90409842903518e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","19288","Ptx3"
"G10090_14006","208820","Triqk",1.10590807733266,7.31034081173859e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","208820","Triqk"
"G10090_14013","12236","Bub1b",2.43006958473181,6.84499619493943e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","12236","Bub1b"
"G10090_14016","229949","Ak5",2.17096931401391,1.41746444432627e-07,"Up","229949","Ak5",1.65294312667834,4.33777295240462e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","229949","Ak5"
"G10090_1404","18802","Plcd4",-1.74208036958438,0.0001049300048606,"Down","18802","Plcd4",-1.2199802624956,0.000226466404037865,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","18802","Plcd4"
"G10090_1405","22138","Ttn",-1.36198376044619,0.000883500843249816,"Down","22138","Ttn",-1.04649433242204,0.00407615615895727,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","22138","Ttn"
"G10090_14057","20375","Spi1",1.36381799685156,1.13809973819037e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","20375","Spi1"
"G10090_1407",NA,NA,NA,NA,NA,"68810","Nexn",-1.01638777035001,0.000590960829736742,"Down",FALSE,TRUE,NA,"4W_only","68810","Nexn"
"G10090_14072","23999","Twf2",-1.22058658347834,1.88282249649368e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","23999","Twf2"
"G10090_14079",NA,NA,NA,NA,NA,"330406","B4galnt3",1.6581231882656,8.75410594271579e-05,"Up",FALSE,TRUE,NA,"4W_only","330406","B4galnt3"
"G10090_14092","80708","Pacsin3",-1.13209020650381,0.000105784145821184,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","80708","Pacsin3"
"G10090_1411","446101","Xrra1",-1.15893949187296,0.00662987939811517,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","446101","Xrra1"
"G10090_14112","217707","Coq6",-1.06689997803166,7.43374288469186e-11,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","217707","Coq6"
"G10090_14116","224829","Trerf1",1.36180189314129,2.635873982898e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","224829","Trerf1"
"G10090_14119","209047","Gipc3",-1.24921142841981,1.41426328163167e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","209047","Gipc3"
"G10090_14120","14788","Gpr162",2.06501990740717,4.34173659909828e-08,"Up","14788","Gpr162",1.25017518278416,0.000265005518391812,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","14788","Gpr162"
"G10090_14121","19734","Rgs16",1.47267895510887,2.26931854865355e-05,"Up","19734","Rgs16",1.01878937836977,0.000889551702458428,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","19734","Rgs16"
"G10090_14122","56401","P3h1",1.63425877377084,5.10331696807295e-10,"Up","56401","P3h1",1.13725136690321,1.11135108909932e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","56401","P3h1"
"G10090_14133","66075","Chchd3",-1.3267708796459,1.81106878623692e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66075","Chchd3"
"G10090_14138","69190","Dym",-1.02157387596989,4.92152141650472e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","69190","Dym"
"G10090_14147","16814","Lbx1",-1.24888992681331,0.000992307714783515,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","16814","Lbx1"
"G10090_14164","12532","Cdc25c",3.07172038276086,1.73079885422351e-08,"Up","12532","Cdc25c",1.81602335356222,0.000595288098387398,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","12532","Cdc25c"
"G10090_14168","268973","Nlrc4",1.67727104817231,2.78906822762238e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","268973","Nlrc4"
"G10090_14172","12505","Cd44",1.89103538571616,4.92898352180302e-08,"Up","12505","Cd44",1.84868719401649,3.03525924601535e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","12505","Cd44"
"G10090_14177","53860","Septin9",1.34641327967455,6.2274957930823e-10,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","53860","Septin9"
"G10090_14185","240332","Slc6a7",1.9117345210289,2.86871520197855e-05,"Up","240332","Slc6a7",1.90969985752516,0.000200989929081357,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","240332","Slc6a7"
"G10090_1419","71816","Rnf180",1.58602067993142,3.17083434746051e-07,"Up","71816","Rnf180",1.26715500987169,0.000172730535939338,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","71816","Rnf180"
"G10090_14199","329278","Tnn",7.78334193314931,1.25240941905408e-09,"Up","329278","Tnn",5.94221885098829,0.000108827400252373,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","329278","Tnn"
"G10090_1420",NA,NA,NA,NA,NA,"65115","Bean1",1.54384906947288,5.14954077336771e-05,"Up",FALSE,TRUE,NA,"4W_only","65115","Bean1"
"G10090_14214","104130","Ndufb11",-1.15788271714634,2.54503867276615e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","104130","Ndufb11"
"G10090_14215","214359","Tmem51",1.24939025227026,1.2297665166415e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","214359","Tmem51"
"G10090_14228","12021","Bard1",1.99724173459594,3.56470699029053e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","12021","Bard1"
"G10090_14237","15529","Sdc2",1.1278925644304,2.89360048020756e-05,"Up","15529","Sdc2",1.94761999788217,3.47364168238153e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","15529","Sdc2"
"G10090_14251","12506","Cd48",1.33166407171339,2.30633283526897e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","12506","Cd48"
"G10090_14260","53901","Rcan2",-1.12137880777785,2.57200242058544e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","53901","Rcan2"
"G10090_14267",NA,NA,NA,NA,NA,"20203","S100b",1.14424525094772,0.000179453370199662,"Up",FALSE,TRUE,NA,"4W_only","20203","S100b"
"G10090_14272","108760","Galnt16",1.76346063644787,5.10331696807295e-10,"Up","108760","Galnt16",1.28357701250059,1.47710301898495e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","108760","Galnt16"
"G10090_14293",NA,NA,NA,NA,NA,"15111","Hand2",1.62965825356701,0.003003405911308,"Up",FALSE,TRUE,NA,"4W_only","15111","Hand2"
"G10090_14299","195733","Grhl1",-1.06125329216753,0.000145720696008974,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","195733","Grhl1"
"G10090_14303","11517","Adcyap1r1",-1.15774541457865,1.69229946315771e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","11517","Adcyap1r1"
"G10090_14309","217151","Arl5c",1.19529268079324,9.35110347624791e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","217151","Arl5c"
"G10090_14314","72088","Ush1c",-1.13093831138938,0.00422085731656046,"Down","72088","Ush1c",-1.1301246101142,0.00030168060011278,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","72088","Ush1c"
"G10090_14319","100039192","",5.96730048976589,1.15623753290511e-06,"Up","100039192","",2.20902504443787,0.0343560500504154,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","100039192",""
"G10090_14329","209497","Tmem164",1.30254334442901,1.09537066910788e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","209497","Tmem164"
"G10090_14332","17698","Msn",1.10171193083306,1.13859767265284e-07,"Up","17698","Msn",1.09872099518668,1.13418167011298e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","17698","Msn"
"G10090_14333","545370","Hmcn1",1.54129281794663,4.05768948606021e-07,"Up","545370","Hmcn1",1.75864577486031,2.8069905731064e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","545370","Hmcn1"
"G10090_14346","319924","Apba1",1.20195501206554,4.93895191240519e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","319924","Apba1"
"G10090_14348","235599","6430571L13Rik",-1.92365417165814,1.75502590783785e-05,"Down","235599","6430571L13Rik",-1.07132901741332,0.000583563194141575,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","235599","6430571L13Rik"
"G10090_14355","235674","Acaa1b",-1.65639408448534,0.000244086303438949,"Down","235674","Acaa1b",-1.19604656085168,0.00695343410587799,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","235674","Acaa1b"
"G10090_14356","74513","Neto2",-1.40488883903249,0.00261245845480032,"Down","74513","Neto2",-1.54713510717437,0.00612410811710527,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","74513","Neto2"
"G10090_14367","232313","Gxylt2",3.59667268274148,6.9243071223192e-09,"Up","232313","Gxylt2",2.12678520277241,4.82151624513373e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","232313","Gxylt2"
"G10090_14369","18227","Nr4a2",1.90346901364788,4.22401141302055e-05,"Up","18227","Nr4a2",1.15910710076616,0.0049134533491392,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","18227","Nr4a2"
"G10090_14371","52570","Ccdc69",-1.36251222920447,2.74817847756929e-09,"Down","52570","Ccdc69",-1.25039759110395,3.31589592977614e-07,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","52570","Ccdc69"
"G10090_14376","104158","Ces1d",-2.6017223272666,7.34027510826591e-09,"Down","104158","Ces1d",-1.62561436485197,4.98117270026032e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","104158","Ces1d"
"G10090_14379","629147","Ctxn3",-1.30860029298197,0.000246214416264113,"Down","629147","Ctxn3",-1.21916112586228,6.98345931934253e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","629147","Ctxn3"
"G10090_1439","192970","Dhrs11",-1.11131704321315,1.21124460275141e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","192970","Dhrs11"
"G10090_14391","97884","B3galnt2",-1.0815512675618,5.26861508220746e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","97884","B3galnt2"
"G10090_14400","74580","Pyroxd2",1.67603792648996,1.89465774841821e-07,"Up","74580","Pyroxd2",1.17750306909582,0.000118212952010788,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","74580","Pyroxd2"
"G10090_14402","16182","Il18r1",1.0613561833464,0.00511746484280259,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","16182","Il18r1"
"G10090_14403","108654","Fam210a",-1.02572275764375,1.69288012706009e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","108654","Fam210a"
"G10090_14407","30963","Hacd1",-1.20000692390026,8.80734100685827e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","30963","Hacd1"
"G10090_14414","19242","Ptn",4.00501706585527,1.74863259965908e-12,"Up","19242","Ptn",1.26688545462346,2.38202682037391e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","19242","Ptn"
"G10090_14419","16402","Itga5",1.51657723519475,5.11192318515357e-09,"Up","16402","Itga5",1.25722177917919,2.38202682037391e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","16402","Itga5"
"G10090_14425","68016","Cavin4",-1.32756654942842,3.3749300800989e-05,"Down","68016","Cavin4",-1.0373624356699,0.000928519241617374,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","68016","Cavin4"
"G10090_14431","94352","Loxl2",1.74047856913474,1.28164851611697e-06,"Up","94352","Loxl2",1.475981140634,2.23633937727112e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","94352","Loxl2"
"G10090_14432",NA,NA,NA,NA,NA,"15891","Ibsp",2.88529852725838,0.0070076590582424,"Up",FALSE,TRUE,NA,"4W_only","15891","Ibsp"
"G10090_14446",NA,NA,NA,NA,NA,"239857","Cadm2",1.85820811325837,0.000190320466112802,"Up",FALSE,TRUE,NA,"4W_only","239857","Cadm2"
"G10090_14465","16797","Lat",1.13959600147544,0.00711487902776396,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","16797","Lat"
"G10090_14473","20538","Slc6a2",2.82274779535112,1.07704879260983e-07,"Up","20538","Slc6a2",2.28795046497398,1.84726806990007e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","20538","Slc6a2"
"G10090_14493","18742","Pitx3",-1.4762044228043,0.000254876032714625,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","18742","Pitx3"
"G10090_14495","72948","Tppp",-1.21045144731551,1.93271305975983e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","72948","Tppp"
"G10090_14513","170728","Rtn4ip1",-1.35531377049205,3.15059484528176e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","170728","Rtn4ip1"
"G10090_14517","69634","Clybl",-1.25854197015167,2.2486691624707e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","69634","Clybl"
"G10090_14519","17182","Matn3",4.20497847212979,0.000172362554499082,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","17182","Matn3"
"G10090_14528","15559","Htr2b",1.84559092702975,1.21564195876806e-08,"Up","15559","Htr2b",1.71441641816022,0.00208057557733221,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","15559","Htr2b"
"G10090_1453","26874","Abcd2",-1.52685304254022,3.54879094368503e-08,"Down","26874","Abcd2",-1.29440456242238,1.02886172773094e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","26874","Abcd2"
"G10090_14530","63986","Gmfg",1.0370324763297,2.55959752783359e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","63986","Gmfg"
"G10090_14556","20259","Scin",-1.2131018314096,0.000264741087348804,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","20259","Scin"
"G10090_14558","320207","Pik3r5",1.45646828091137,4.01686895804901e-07,"Up","320207","Pik3r5",1.16259589437712,4.6426920926992e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","320207","Pik3r5"
"G10090_14567","668158","Ccdc85c",-1.47261828442967,1.08310805848711e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","668158","Ccdc85c"
"G10090_14578",NA,NA,NA,NA,NA,"12797","Cnn1",1.03702934067647,0.00844021457407959,"Up",FALSE,TRUE,NA,"4W_only","12797","Cnn1"
"G10090_14584","51798","Ech1",-1.05519164085472,2.60581630819431e-10,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","51798","Ech1"
"G10090_14587","13404","Dmc1",1.75817476223018,8.30641710627466e-05,"Up","13404","Dmc1",1.491371149288,4.72371098353227e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","13404","Dmc1"
"G10090_14591","230673","Ipo13",-1.12260967195161,5.14268404835318e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","230673","Ipo13"
"G10090_14598","66048","Emc6",-1.00512871148741,9.18421142908743e-06,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","66048","Emc6"
"G10090_14599","320832","Sirpb1a",3.42416506317141,3.22792546391118e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","320832","Sirpb1a"
"G10090_14602","20677","Sox4",1.8868333920114,1.19984285717762e-11,"Up","20677","Sox4",1.57240384754254,6.38822267926656e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","20677","Sox4"
"G10090_14605","19200","Pstpip1",1.28322230749005,1.25578684848205e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","19200","Pstpip1"
"G10090_14607","16822","Lcp2",1.67725255218724,1.83568648825061e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","16822","Lcp2"
"G10090_14618","75965","Zdhhc20",1.17981080916303,8.4861616680448e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","75965","Zdhhc20"
"G10090_14637","171285","Havcr2",2.56556924799642,8.16092273866807e-09,"Up","171285","Havcr2",2.10541402313983,4.05960172506983e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","171285","Havcr2"
"G10090_1464","52850","Sgsm1",1.21026599195049,5.83820813131584e-06,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","52850","Sgsm1"
"G10090_14640",NA,NA,NA,NA,NA,"12143","Blk",1.09647396866925,0.012494769368667,"Up",FALSE,TRUE,NA,"4W_only","12143","Blk"
"G10090_14641","11537","Cfd",-2.39464119074988,1.36064947694177e-05,"Down","11537","Cfd",-1.50498817181534,6.54653666977451e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","11537","Cfd"
"G10090_14649","232201","Arhgap25",1.29239587825359,1.16418815172968e-07,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","232201","Arhgap25"
"G10090_14650","50781","Dkk3",2.37957359896948,2.08250914447968e-08,"Up","50781","Dkk3",1.86850788928909,5.45307461835345e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","50781","Dkk3"
"G10090_14670","230590","Zyg11a",-1.23582601191429,0.00146878729568041,"Down","230590","Zyg11a",-1.02496114338398,0.0193485777051294,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","230590","Zyg11a"
"G10090_14671","105245369","Gm3625",-1.18058173663908,9.95489232462679e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","105245369","Gm3625"
"G10090_14680",NA,NA,NA,NA,NA,"64051","Sv2a",1.32714384167539,0.00112008509034799,"Up",FALSE,TRUE,NA,"4W_only","64051","Sv2a"
"G10090_14689","277396","Klhl23",-1.6427790947331,8.5804043342252e-08,"Down","277396","Klhl23",-1.08228604668744,0.00171150385236848,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","277396","Klhl23"
"G10090_14693","14385","Slc37a4",-1.18257535098655,0.000281881090107561,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","14385","Slc37a4"
"G10090_14713","237781","Mief2",-1.11393619169911,1.10994877225183e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","237781","Mief2"
"G10090_14724","53881","Slc5a3",1.04830175434373,0.000530450328870913,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","53881","Slc5a3"
"G10090_14725","227737","Niban2",1.2176957019066,1.01615670125669e-07,"Up","227737","Niban2",1.28426035121434,1.54017955733362e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","227737","Niban2"
"G10090_14733","13048","Cux2",-1.39406726645485,8.95072354680089e-09,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","13048","Cux2"
"G10090_14743","20667","Sox12",1.15760195994847,2.46673825189854e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","20667","Sox12"
"G10090_14746","12831","Col5a1",2.97638608671909,1.45718862155126e-10,"Up","12831","Col5a1",1.84565167676204,9.62672199027744e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","12831","Col5a1"
"G10090_1476",NA,NA,NA,NA,NA,"70423","Tspan15",1.19080235220522,0.000289534078020254,"Up",FALSE,TRUE,NA,"4W_only","70423","Tspan15"
"G10090_14761","18173","Slc11a1",1.27797987509613,1.01482334574888e-06,"Up","18173","Slc11a1",1.06843572229167,8.84713258354513e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","18173","Slc11a1"
"G10090_14777","67283","Slc25a19",-1.14537348142389,3.96703267905889e-09,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","67283","Slc25a19"
"G10090_14781","102545","Cmtm7",1.06924224051277,3.8053385233736e-09,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","102545","Cmtm7"
"G10090_1479","319772","C130050O18Rik",1.86455736729487,4.0659278484297e-07,"Up","319772","C130050O18Rik",1.44232116964256,0.000219859634739114,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","319772","C130050O18Rik"
"G10090_1480","246221","Mpst",-1.16460066088578,9.64507201584773e-08,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","246221","Mpst"
"G10090_14807","319998","Tmem198",1.37573896292753,1.56931134823256e-05,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","319998","Tmem198"
"G10090_14811","54563","Nup210",-1.09244902255802,2.96176937307867e-05,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","54563","Nup210"
"G10090_14815","22776","Zim1",1.0656012976753,0.0289615345804498,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","22776","Zim1"
"G10090_14819","11878","Arx",-1.7729502732837,0.000313471314055274,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","11878","Arx"
"G10090_14828","70417","Megf10",1.10498041903256,0.00206773997998117,"Up","70417","Megf10",2.25792665475225,1.85429417274412e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","70417","Megf10"
"G10090_1484","12411","Cbs",-2.18200334632883,1.19625996009651e-05,"Down","12411","Cbs",-1.76907168235951,0.00194442879476205,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","12411","Cbs"
"G10090_14840","107765","Ankrd1",2.45547878086768,6.51615119937107e-08,"Up",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","107765","Ankrd1"
"G10090_14857","245537","Nlgn3",1.62602403082527,7.66614922743221e-06,"Up","245537","Nlgn3",1.20928715892237,0.000722905232240559,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","245537","Nlgn3"
"G10090_14858","12850","Coq7",-1.17398380405135,6.26275683389384e-07,"Down",NA,NA,NA,NA,NA,TRUE,FALSE,NA,"1W_only","12850","Coq7"
"G10090_1486","108167814","",-2.10450761496506,1.96238951558052e-06,"Down","108167814","",-1.07687273129139,0.000686862404653068,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","108167814",""
"G10090_14868","22324","Vav1",1.75932634464212,9.97072942852843e-08,"Up","22324","Vav1",1.00940937307629,9.49693091698673e-05,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","22324","Vav1"
"G10090_14887","18605","Enpp1",2.55140756172084,4.346792068033e-09,"Up","18605","Enpp1",2.80147066768412,1.1696077345198e-06,"Up",TRUE,TRUE,"same_direction","persistent_direction_consistent","18605","Enpp1"
"G10090_14888","218865","Chdh",-2.27649168430373,7.54165669580967e-06,"Down","218865","Chdh",-1.81261665341436,7.01265924991808e-05,"Down",TRUE,TRUE,"same_direction","persistent_direction_consistent","218865","Chdh"
