"gene_id","GSM7140486_CON1_synovium","GSM7140491_CON2_synovium","GSM7140495_CON3_synovium","GSM7140500_CON4_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140501_ACLT12_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140517_RECON12_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000002446",51.236317,35.190821,45.273085,40.910351,36.172879,42.326911,40.101095,54.512829,36.920433,45.455543,31.319363,54.098547,27.358506,34.820783,33.074549,38.423538,34.829267,34.689991,39.324702,39.2298,40.623256,36.481631,32.370658,27.811719,32.58567,34.875462,31.635407,41.962063,30.362604,40.081012,42.452504,29.903585,45.712859,35.899017,42.791625,43.864654,36.417621,36.703552,34.57749,36.298082,47.113127,33.340414,38.43449,29.356071,37.950426,35.657337,42.026526,31.698493
"ENSSSCG00000002447",21.19044,20.541969,23.176053,21.94416,18.332692,23.898151,19.839568,23.144545,21.538458,23.628623,20.580979,21.052446,14.20228,16.401092,16.200238,20.767614,22.462335,16.20467,16.92427,16.954687,18.995748,21.992075,11.391274,15.305973,18.079807,19.817096,19.294078,22.831144,13.846647,17.562983,19.35682,16.58854,23.270749,16.705099,19.668432,16.27856,18.651499,18.157963,20.184575,21.243942,20.8132,18.785058,21.278967,13.918438,17.443766,19.932751,20.669996,19.150971
"ENSSSCG00000002449",57.685388,122.060202,64.029088,74.11801,84.144145,90.900858,102.330319,96.930976,80.79481,74.478952,144.831252,75.888665,86.283756,98.368009,130.659967,172.453759,109.693717,91.349782,82.824828,82.684562,95.71942,46.231647,121.889484,79.939324,62.906193,86.190614,77.750715,98.200694,87.056942,72.855811,130.447006,61.172965,70.826019,172.683539,104.110916,122.790417,73.134826,104.178058,69.25172,154.848858,87.867978,147.321022,57.644489,93.153868,112.399494,81.606554,119.44954,100.686855
"ENSSSCG00000002450",1.575997,0.224187,3.523547,2.270823,0.545251,1.004458,1.129007,1.351688,1.839669,1.549658,0.359872,1.203036,0.564368,1.070017,0.133732,0.238365,1.099511,0.109855,0.542984,0.415553,0.431841,0.464098,0.154032,0.544232,0.349112,0.893833,0.488596,0.395844,0.195729,0.36966,0.088073,0.367341,0.243629,0.150294,0.467156,0.512301,0.551216,0.445801,0.532644,0.385526,1.256581,0.134553,1.371375,0.528814,0.675574,0.18974,0.378682,0.204838
"ENSSSCG00000002451",29.271378,22.263574,29.921031,15.992537,16.415158,19.722828,25.82434,22.040996,27.04708,27.727267,13.732117,23.426017,19.406257,19.807893,11.514689,21.369302,15.511219,17.8873,19.337323,20.402595,16.113378,28.854744,7.931949,14.278866,19.006115,24.328084,17.984331,17.170982,9.604595,17.94805,9.013147,19.390999,20.830862,15.518139,14.947865,10.600122,20.041335,14.818385,20.365388,14.627752,18.777034,16.448225,30.723531,14.310846,16.153609,17.808369,14.790495,19.199603
"ENSSSCG00000002452",622.356459,910.94656,820.544713,538.279697,1090.1673,1029.562771,909.642661,824.564843,1105.638953,1185.042217,878.415901,923.813162,655.34016,763.720384,725.675617,901.624381,667.905673,833.022675,626.273394,876.793195,681.58403,872.25569,375.676932,724.369782,713.008132,886.29974,792.827631,805.062356,573.442053,629.775088,733.716624,659.259929,731.861898,702.888541,656.0459,576.467599,926.841304,799.153336,962.439138,811.588378,506.934349,643.871035,689.084723,712.217592,720.443732,1027.321411,887.481259,869.484554
"ENSSSCG00000002455",28.613025,32.716988,31.023327,27.353265,32.843584,32.072175,31.174275,37.189477,31.57334,34.991994,34.495587,31.661901,26.125554,27.54843,32.711985,33.734716,27.546789,31.736345,28.872322,28.213373,30.991344,33.078694,26.536004,22.114562,33.249621,29.581774,34.364204,31.262126,27.05208,35.354011,29.759114,27.247835,38.811206,27.365912,34.283007,31.028043,29.913116,34.629472,31.190835,28.727461,29.506639,26.241902,33.876506,27.838278,28.840096,29.693832,33.991914,29.677782
"ENSSSCG00000002456",0,0.204817,0.096513,0,0,0.5541,0,0.09304,0.138294,0,0,0,0,0,0,0,0,0,0,0.070665,0,0,0,0,0,0,0,0,0,0,0,0.127108,0,0,0.092325,0,0,0,0,0,0.436205,0,0.169499,0,0,0.116975,0,0
"ENSSSCG00000002457",15.581669,18.657306,20.585281,14.364066,11.911031,13.979219,19.761151,14.401114,18.534261,18.200005,14.651964,18.224486,14.167597,16.668455,16.164861,14.030042,13.306924,17.952637,11.250575,16.675898,18.386584,23.194771,9.008223,18.388439,12.059987,20.408017,14.526204,15.779872,9.099509,13.805511,8.469831,16.554157,17.929915,22.320161,16.583282,6.110043,15.322689,16.092961,14.973404,17.675539,13.20384,18.694097,18.936924,9.596251,12.955337,27.152722,17.538732,23.294037
"ENSSSCG00000002458",13.547822,20.720498,10.742456,14.675729,17.202155,18.950031,14.320317,19.288741,18.302835,16.669455,14.59363,10.935875,16.127871,10.012818,24.292935,18.236526,14.718792,16.032713,16.912631,17.343241,15.200365,14.051846,14.658363,14.835642,15.644638,14.287219,10.356618,20.378668,21.299278,7.869257,11.792525,13.398069,11.987567,14.872939,9.892585,23.052935,19.803094,13.481556,13.973636,12.912993,14.648751,21.296501,14.443382,14.361207,12.634121,14.33874,17.869337,16.189495
"ENSSSCG00000002460",24.408369,20.433905,22.529557,19.08913,14.667172,18.321259,23.0669,20.942183,20.683907,17.222593,18.168837,22.372055,15.697083,15.636631,14.368279,20.618283,20.573125,16.747667,23.974732,16.802102,18.497438,23.555174,16.748007,18.325858,20.512244,22.183401,20.055655,22.799014,20.093347,24.524908,18.828346,21.670878,21.309853,21.504215,21.686581,24.434926,22.136224,21.703641,27.029413,18.674041,20.165032,18.230956,21.489123,20.65728,23.924792,19.228462,23.121754,18.948311
"ENSSSCG00000002461",50.318195,39.213732,40.945516,35.168737,33.330604,39.789249,38.660994,40.029159,36.262705,37.4209,36.449845,35.85284,43.244241,43.875498,40.60488,35.39176,43.8587,39.868379,50.385814,35.845983,42.839829,42.174872,38.621603,36.655984,48.834325,45.005254,44.95935,43.978172,35.18813,49.035351,43.021504,39.242869,47.663739,33.017809,48.997822,47.738683,37.339016,45.365535,44.179966,36.462405,43.196272,40.274544,34.562643,42.613561,42.942836,37.158881,45.22147,39.54671
"ENSSSCG00000002464",13.082983,3.464465,3.187781,5.573387,1.812383,6.023157,5.521755,6.202081,3.258749,4.406581,0.402071,3.840639,0.986699,2.943148,1.008589,0.267285,1.992781,1.873009,5.313976,3.059018,3.794941,2.171275,1.042484,0.399584,1.549364,3.090155,1.523512,1.299641,0.534149,3.010478,0.942371,2.865463,0.708313,0.904181,0.653125,3.280425,2.276852,0.27658,1.555752,0.478636,13.793255,0.0394,9.643712,1.307362,1.778361,0.410047,0.243003,1.554073
"ENSSSCG00000002467",0.193176,0.726579,0.181664,0.231403,0.120637,0.242865,0.197995,0.333412,0.37944,0.115234,0,0.480277,0.079899,0.390792,0.112381,0.182447,0.187474,0.061288,0.640456,0.249591,0.211063,0.147855,0.15825,0,0.562134,0.103143,0.098272,0.048274,0.092227,0.282163,0.180675,0.287582,0.039829,0.109768,0.343247,0.265497,0.349817,0.37133,0.475925,0.10148,0.070628,0.027101,0.273601,0.029463,0,0.589722,0.263442,0.131976
"ENSSSCG00000002469",13.638382,11.867734,16.112924,11.020564,10.001049,8.442254,6.727858,19.978104,18.287495,11.071983,8.884581,19.94225,4.675426,9.955563,5.857331,7.895606,9.163745,6.87669,4.581833,10.70713,7.326956,12.086794,2.57714,5.504894,2.872695,9.980796,7.525341,7.258076,3.404857,5.091221,7.028676,5.469513,12.685553,4.108407,7.95128,4.297593,9.875236,7.433234,9.109174,6.34899,4.371478,2.265051,17.027306,5.850033,5.717383,4.597915,5.617595,10.962272
"ENSSSCG00000002470",28.521197,30.138343,31.799717,24.317351,28.855661,29.234311,24.787801,33.910034,34.600207,26.34625,29.549556,36.192507,27.035605,26.200785,30.973457,30.357653,24.12631,28.089449,23.147688,27.950327,33.905393,29.961725,21.755397,27.525847,20.021471,29.934611,24.854024,29.726471,24.026269,26.031114,22.661635,25.331097,30.480801,26.779867,26.98706,21.286408,35.021093,25.24757,29.862543,26.300129,26.454283,29.30547,31.22934,25.65253,25.834876,37.316724,26.091693,32.588717
"ENSSSCG00000002474",23.205785,15.113634,46.728282,3.028383,8.404178,5.360748,53.439144,59.925542,10.588656,38.644077,15.060486,41.904481,34.073355,23.780119,60.590902,37.605499,9.053166,27.018726,9.713286,10.130424,32.470854,21.239921,7.588248,37.741579,32.910733,38.355123,16.823461,35.243499,29.590151,4.292648,2.556793,25.027226,14.338128,36.363562,4.334543,2.008602,15.174254,37.870437,73.806514,44.87888,6.409583,39.697517,10.240744,28.829255,4.951053,93.408558,34.098748,11.031795
"ENSSSCG00000002475",0,0,0.211579,0,0,0,0.245963,0.101146,0.07784,0.263896,0,0.267353,0,0,0,0.196621,0.110068,0.163537,0,0,0,0,0,0.56824,0,0,0.06418,0.06161,0,0,0,0,0,0,0,0,0,0,0,0.054429,0,0,0.09096,0,0,0,0,0
"ENSSSCG00000002478",0,0,0,0,0,0,0,0,0,0.181519,0,0,0,0,0,0,0.134267,0.222997,0,0,0,0,0,0,0,0,0,0,0.066432,0,0,0,0.121123,0,0,0,0,0,0.101518,0,0,0,0,0,0,0,0,0
"ENSSSCG00000002479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000002481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000002483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000002486",0,0,0,0,0,0,0,0,0,0,0.078059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085906,0,0,0,0,0,0
"ENSSSCG00000002490",3.705662,1.916441,1.690765,1.083555,0.725774,0.835925,0.975722,0.546958,1.215098,1.17255,2.282297,1.819911,2.245038,0.985221,0.896405,1.613302,3.257789,1.465966,2.90995,1.864649,3.110954,3.29445,2.409323,0.168702,2.299977,2.876475,2.624967,2.741858,2.340819,1.292428,3.336443,3.365198,2.005482,2.85782,1.109257,4.008696,2.092089,3.627494,1.731657,2.466499,1.443157,3.046202,1.841162,3.802394,1.743212,2.110843,2.00581,2.640882
"ENSSSCG00000002494",6.222323,4.511832,5.958624,7.781079,1.025362,5.266755,4.73928,3.663833,5.393622,3.011311,8.061862,2.503904,6.172016,6.392863,4.835427,2.489746,4.514184,4.31729,8.968299,5.160448,6.551565,9.098857,2.85942,2.30115,4.703867,6.615574,6.158757,3.437159,1.163851,5.13028,3.949569,4.384777,6.814934,2.81091,2.535028,5.374729,5.2152,4.852472,4.687208,2.810062,11.03435,1.771241,7.289869,3.854601,5.817385,2.54113,2.446116,3.103171
"ENSSSCG00000002495",55.775571,56.757315,52.5423,56.812675,47.289324,54.496886,56.423568,66.131219,58.15008,42.664041,41.174724,55.89494,45.111992,55.365015,63.540631,38.443307,43.332942,65.376777,59.145414,55.652451,79.248465,72.38475,43.575509,46.377052,57.884906,64.997247,66.8711,73.805213,46.558616,56.236448,41.740102,65.889417,78.871561,54.57465,43.015687,56.884995,68.210239,51.781725,44.518624,33.489396,69.516397,48.429266,72.727955,48.241329,50.876379,58.531149,29.978874,48.789591
"ENSSSCG00000002496",6.077184,5.058068,6.089152,6.325783,4.889257,6.132641,5.345966,6.658213,5.104129,6.152971,5.869125,8.96949,4.339239,4.809401,4.517456,4.411066,5.36279,4.506887,4.364824,4.493443,6.45197,5.240222,3.857703,3.825849,5.884925,4.301128,5.429464,6.352511,5.144722,4.610451,6.339208,6.151674,6.091114,5.297243,5.852341,5.618423,4.372154,6.624717,5.464989,5.695954,8.460664,3.8247,5.303362,4.478557,4.565564,6.313503,5.788736,5.442233
"ENSSSCG00000002497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000002498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000002501",9.389951,9.506377,11.621186,2.415119,1.903582,5.347091,4.979012,4.243678,5.62614,3.31012,4.340112,6.059847,6.318458,6.422096,5.374737,3.264157,3.424069,0.628056,6.339349,5.710154,10.161801,16.274318,2.076093,2.16073,2.365674,3.840032,3.989821,5.436453,4.456232,0.62223,4.399963,7.729914,7.244542,4.294644,1.989078,7.167499,9.679616,8.41936,9.500579,3.588384,7.267594,4.378725,9.124795,4.194122,7.126316,2.920487,5.608807,2.854384
"ENSSSCG00000002502",25.332828,26.309012,22.298421,21.719035,20.225275,26.002948,23.891091,23.018675,24.786777,21.977313,20.517282,25.357197,19.763989,21.711455,20.751087,23.360476,22.576091,17.436799,22.305134,20.421464,24.780104,27.956278,21.786164,15.335299,22.390981,21.296845,21.39393,23.102744,16.069217,21.032282,24.108782,20.578331,26.929188,16.582703,21.56971,22.589786,20.177709,23.787411,25.220328,18.81205,25.53942,22.519168,21.91564,20.538138,22.874324,19.699925,21.212282,22.996934
"ENSSSCG00000002504",3.988948,0.251065,2.936429,0.081688,2.896612,0.045153,1.60759,0.299316,3.587728,2.050634,0.457622,3.434578,1.709743,0.836558,0.118061,0.305481,0.238091,0,3.674567,0.110716,0,0.287692,0,0,0,2.357666,0,0.048241,1.021041,0.310833,0,0.632247,0.145636,0.621903,0,0.171478,4.185509,0.263513,0.122787,0.043376,0.179399,0.204815,1.605014,0,0,0.103632,2.032958,0.060631
"ENSSSCG00000002505",98.422531,94.79075,93.431696,109.043902,96.031603,108.009815,92.842207,114.605155,92.16837,102.051836,93.130413,103.979672,72.532431,96.351851,108.217083,111.488167,111.76775,101.361107,99.545469,107.234941,109.194127,105.609538,80.279047,83.826264,90.985929,96.013298,96.528835,110.020469,100.155916,99.274099,97.181078,89.139273,124.28375,98.212871,103.725453,86.062277,81.926939,97.82492,90.560844,102.264451,88.842277,82.65362,98.739416,90.831073,93.843013,104.695332,102.209372,96.855127
"ENSSSCG00000002506",29.525186,25.89377,29.186345,22.108704,21.660203,25.418353,24.769984,26.69866,30.799577,32.448735,19.405176,29.196379,19.892449,22.030869,18.050056,21.533839,18.947535,19.927946,19.063946,18.848393,20.858148,32.351684,15.101497,25.709249,18.379519,21.769977,21.209141,21.564133,13.127184,21.072418,23.038976,20.346666,25.422693,18.360952,26.102708,20.281027,21.597658,20.086523,20.770306,21.584252,25.947379,22.947258,24.735866,17.351064,17.211138,24.544823,21.029944,22.374299
"ENSSSCG00000002507",0.7062,0.900582,0.818817,0.243193,0.270996,0,0.255645,0,0.688774,0.585701,0.053871,0,0.507802,0.697177,0,0.117462,0.339225,0,0.291263,0.954023,0.249324,0.372733,0,0.288465,0,0.188864,0.060607,0,0.089827,0.083061,0,0.523517,0.099469,0.071595,0,0.893754,0.073373,0.176472,0,0.299684,0.332957,0.351465,0.403455,0,0.1789,0.201768,0.280838,0
"ENSSSCG00000002508",63.855443,65.626362,60.974415,58.012079,49.341562,64.329811,62.257988,64.407889,61.387315,76.199792,37.644356,75.336452,39.968692,43.672344,39.923028,45.731705,50.705635,49.509378,42.031418,51.21885,44.768062,55.732242,24.683715,49.810648,40.892478,51.447229,39.939857,42.05157,41.772632,40.349396,44.362142,43.087004,52.803484,47.085805,45.525732,33.979802,50.332673,44.948321,48.76323,46.794733,49.757647,54.951931,65.975234,40.979243,42.951972,50.542506,51.300719,54.350063
"ENSSSCG00000002509",22.31962,19.889729,24.031056,21.156022,19.288563,25.455609,27.562008,23.081422,20.917192,28.047192,11.142633,20.218469,19.178422,18.990202,18.088964,19.050369,19.555366,23.349776,23.189777,24.575105,21.301157,23.800548,9.086577,18.912153,23.642996,24.004621,15.846631,22.855359,16.118213,15.047407,16.397948,16.579748,25.097523,14.863852,16.603574,20.421366,21.390164,21.313803,20.691172,18.303749,23.577817,15.065065,25.49298,20.178877,14.880912,16.089515,20.104462,20.774785
"ENSSSCG00000002510",0.535667,0.1041,0.938863,0.758241,0.069724,0.52892,0.772612,0.098341,0.589932,0.428571,0.106592,0.343388,0.345353,0.266567,0,0.313538,0.322103,0.076664,0.277972,0.232102,0.11932,0.105643,0.514215,0,0.075978,0.117154,0.29865,0.177343,0.058061,0.479349,0,0.187534,0.093197,0.058698,0.574695,1.203052,0.280824,0.161846,0.236038,0,0.398357,0.177036,1.121028,0.199394,0.39852,0.17523,0.156918,0.063923
"ENSSSCG00000002512",0,0.195765,0.537578,0,0.404977,0.310585,0,0.696587,0.393749,1.281736,0.395606,0.17386,0.921704,1.597784,1.241245,0,0.404023,0.646115,1.536823,1.532671,0.224358,0.381402,0,0,0.547602,2.774794,1.7997,0.306492,1.476566,2.021657,1.550006,1.395834,0.483255,0,0.532206,0,0.372254,0.627188,0.422291,0.315729,2.048732,2.630939,0.915074,0.123178,1.256354,0.328645,0.293999,0.371646
"ENSSSCG00000002515",0,0,0.523004,0,0.406898,0.517544,0.288332,0.174288,0.130284,0.256222,0,0.698849,0.150003,0.31633,0,0,0,0,0.171607,0.140201,0.222742,0.186416,0,0,0.271533,0.211476,0,0.100366,0,0,1.186785,0,0,0,0,0.333053,0.61246,0.315092,0.977185,0.104743,0,0.414409,0.609844,0.122481,0.116253,0.10766,0,0
"ENSSSCG00000002516",29.074383,30.871907,31.739906,21.875757,23.156049,28.510021,30.995126,26.722215,30.435927,26.756507,27.508915,29.938679,38.150417,43.923105,18.406325,26.250778,28.946782,28.357145,21.296387,22.891063,22.079528,24.220072,14.286143,18.653893,20.772866,23.889419,22.163169,29.747131,20.817512,21.857884,16.238604,30.441745,24.512293,23.300853,28.02478,15.803673,27.035495,26.828593,27.33318,36.57396,20.494059,23.942533,29.130238,30.836642,19.958853,28.143914,36.016934,26.796265
"ENSSSCG00000002517",3.806781,7.326348,7.78762,6.664534,4.997901,5.090187,6.153242,5.386023,5.470326,6.815057,2.886018,3.646932,3.662227,4.176627,2.079459,4.606422,4.204714,3.319221,5.78282,3.876266,7.592922,7.730955,2.226773,7.170787,6.06096,3.929242,6.732951,7.160264,2.007917,3.134152,5.863967,6.389586,6.044868,5.126829,4.864684,3.519853,4.792772,6.620199,4.324561,5.117625,5.74655,5.732101,5.239916,3.151692,2.898036,4.838376,4.800214,5.811285
"ENSSSCG00000002520",17.845331,14.915127,13.739071,8.723978,5.219643,12.234119,12.799344,8.161008,11.235806,9.477373,4.212253,9.601485,7.090743,10.671717,5.282231,2.55107,5.45788,4.161816,13.924801,8.67708,5.084037,13.330115,4.214273,6.147156,8.268042,9.367081,7.273701,5.593994,3.355,6.481561,6.698411,10.445108,7.328168,4.473951,2.67275,10.835756,8.909391,7.274356,7.095938,5.678505,14.181716,5.837004,16.756008,7.856198,7.722022,4.641847,5.436427,7.055166
"ENSSSCG00000002523",59.246558,48.648579,63.986931,50.716817,32.570608,40.896028,48.21746,50.071851,47.184791,48.060099,31.1415,47.692923,46.928544,52.096924,45.682344,37.434606,48.390014,43.296061,47.4102,44.481905,55.825411,68.529632,33.554465,40.9645,51.48959,53.184617,55.248437,50.010621,27.899435,47.333571,28.650065,54.969152,63.366397,33.850356,55.996834,36.664389,49.977442,44.933739,50.190373,38.340457,62.136849,35.343242,58.860187,42.247191,39.309663,47.803692,36.969734,42.006684
"ENSSSCG00000002524",0,0,0,0,0,0.134825,0,0.227587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454597,0,0,0,0,0,0,0,0,0,0,0,0,1.033223,0,0,0,0,0.662606,0,0,0,0,0,0,0,0
"ENSSSCG00000002525",12.469321,9.835608,14.685101,9.363431,11.595257,9.409117,10.795223,9.546512,11.58013,12.174249,13.896883,10.680063,17.155004,13.148783,17.716639,10.429451,14.166197,12.926788,10.674388,12.888734,15.803104,15.850475,9.358576,11.617824,12.503154,17.710202,13.297284,14.711501,10.510702,11.340207,6.393979,13.223698,17.288054,10.595383,11.639152,10.463726,18.407287,10.02311,14.506527,13.401871,13.697774,11.725842,11.579863,11.622486,12.819078,14.34535,13.160672,10.64464
"ENSSSCG00000002526",27.125281,21.986743,22.155004,19.243081,21.220182,25.196179,20.217886,29.312509,26.998376,27.922045,18.764434,29.65494,18.492066,20.045885,18.29829,19.162543,20.729008,23.771129,20.125782,24.365389,21.786681,28.210599,12.550315,14.98394,15.539115,24.553896,17.119361,21.90897,15.413529,13.398486,14.692401,17.590624,21.137334,17.940272,17.407698,12.732761,22.042944,17.425614,20.311162,17.798716,20.318967,16.150385,19.925507,17.233279,18.801046,18.283599,17.257741,16.589654
"ENSSSCG00000002528",9.91811,10.773137,14.663151,11.621798,7.145591,11.399745,11.935771,12.31515,8.748466,12.080789,5.92159,11.539874,9.484042,10.699782,8.74515,8.599456,9.894472,8.72067,11.484352,9.551228,10.12176,13.638116,6.220858,6.827316,12.678898,10.76709,13.401376,10.22466,4.647732,12.560135,8.119476,10.597834,11.93101,6.838179,11.123017,7.663103,10.601793,11.960641,10.367509,9.681905,13.659658,6.33816,10.227595,9.415191,8.546473,8.361424,8.938437,9.278704
"ENSSSCG00000002530",24.660681,40.606569,41.629829,25.998501,47.1773,43.610288,37.87409,45.213248,46.068094,57.010463,49.563996,54.463328,27.471309,42.731837,29.432249,47.117636,35.454468,34.747369,48.824942,39.754395,38.974838,36.359717,43.966727,39.792748,34.441565,50.027119,40.907425,45.854373,55.360778,49.052259,55.274054,30.286632,29.940863,52.959295,28.740658,42.964513,48.483287,39.075703,38.427019,33.227257,40.389131,61.157306,42.567638,43.967172,42.386653,36.867847,42.049194,36.252638
"ENSSSCG00000002531",9.578616,2.963789,10.618309,5.609724,5.653264,5.643036,6.667546,7.370106,6.758885,5.60272,4.640246,4.627217,5.322914,7.449789,4.021391,5.246672,4.071804,3.609817,5.505267,5.36745,5.85528,11.993543,5.54139,3.41024,4.81835,8.741573,8.145157,6.060413,5.061364,8.094668,6.03813,6.395051,9.460281,2.845918,6.245231,6.097851,7.450992,8.002358,8.878735,4.604348,7.457052,5.474436,7.094982,7.953153,4.41278,6.249698,4.24903,5.627978
"ENSSSCG00000002532",9.245782,7.014688,9.295995,8.922467,7.963327,10.231638,9.476653,8.316344,10.397757,10.761326,6.174325,11.210735,9.171316,10.527747,7.284413,4.811698,7.7607,5.521451,8.587413,7.345737,11.540023,9.773035,7.436911,11.113473,9.62116,11.248298,12.022711,11.98316,4.703818,13.59141,9.253849,8.344247,8.683982,7.66118,9.521025,8.152386,8.518457,10.057374,9.995574,8.164442,9.988533,6.682751,10.501859,8.258091,6.456315,10.248773,8.012745,6.114282
