"gene_id","GSM7140486_CON1_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140491_CON2_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140495_CON3_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140500_CON4_synovium","GSM7140501_ACLT12_synovium","GSM7140502_CON5_synovium","GSM7140507_CON6_synovium","GSM7140511_CON7_synovium","GSM7140516_CON8_synovium","GSM7140518_CON9_synovium","GSM7140523_CON10_synovium","GSM7140527_CON11_synovium","GSM7140532_CON12_synovium"
"ENSSSCG00000007502",93.01891,56.980171,50.759009,43.298561,34.785803,54.221115,36.92349,42.109788,50.967667,69.180081,41.903672,44.641765,81.646394,53.577001,46.152617,59.231785,40.907735,60.833672,45.338805,55.983815,69.461067,68.260787,43.096636,54.462651
"ENSSSCG00000007503",30.211074,24.308667,25.308554,22.73691,20.715457,26.866695,21.070339,28.081243,30.589325,31.397405,25.819296,22.245836,32.94018,23.477878,18.512688,22.591836,27.176795,25.268384,25.129191,28.472484,29.945619,27.520298,27.110449,30.537092
"ENSSSCG00000007504",4.272889,1.452654,0.866248,1.575271,2.72519,1.999973,2.06945,2.226205,2.171872,0.703108,2.686433,2.745476,1.805263,1.330333,1.828844,3.020115,1.514308,2.697782,1.879861,2.073058,2.636822,1.650723,1.296358,4.258662
"ENSSSCG00000007505",0.453776,0,0.0688,0,0.077268,0.407116,0,0.184092,0.073915,0.313958,0,0.38362,0,0,0.080085,0.266982,0,0.534775,0.235998,0.101009,0.396312,0.26037,0.043432,0.084075
"ENSSSCG00000007507",17.860369,2.071509,1.595118,0.576052,0.156391,6.762757,2.599439,0.663344,10.346215,10.297579,0.504118,0.576614,17.689598,0.271318,11.024104,31.224736,2.897024,36.285845,9.113747,0.72258,14.753635,0.990704,4.150058,1.605699
"ENSSSCG00000007508",14.279957,6.981337,9.273082,3.668935,6.962866,6.2394,7.234742,8.702217,5.859745,15.180449,5.234831,6.110042,7.146949,1.53095,9.413161,4.871876,7.674393,13.09661,10.14813,11.458979,8.092065,13.461618,3.497809,15.612687
"ENSSSCG00000007510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000007511",0.353817,0.218954,0,0,0,0,0,0,0,0,0.181693,0,0,0,0,0,0,0,0,0,0,0,0.134958,0
"ENSSSCG00000007512",9.219184,6.456558,6.621107,8.254847,5.44749,6.375344,4.399322,6.06364,9.189854,10.155503,7.681992,6.249779,9.656475,5.872493,6.301431,8.087322,5.369591,5.161217,7.410651,9.501984,9.981494,7.377031,6.43981,9.039099
"ENSSSCG00000007513",26.541436,23.438972,26.535768,26.659601,22.104016,24.96276,25.243769,24.534838,34.720555,22.163987,24.702057,29.173198,26.57641,27.165071,27.842999,25.405029,22.986369,24.362836,24.6743,27.840367,21.391263,23.57325,21.42719,20.420448
"ENSSSCG00000007514",70.150129,54.593204,59.469194,55.107989,61.635792,63.455456,67.301253,65.07649,65.275801,71.91349,56.780208,69.245351,73.959709,53.871082,67.202432,69.351488,55.115021,65.150334,66.222758,69.083848,60.331012,67.790771,50.213669,60.75555
"ENSSSCG00000007515",2.167075,0,0.158864,0,0,0,0,0,0,2.043565,0.154963,0,0,0,1.024562,0,0,0.332544,1.570264,0.375313,2.104691,0.417797,0,3.020128
"ENSSSCG00000007516",43.339101,23.721624,35.3719,22.97589,32.111663,35.042883,30.534891,27.391985,28.459569,48.185948,31.548095,29.82685,46.630329,20.300439,39.285867,22.787464,24.003688,35.772457,47.297164,50.026297,39.098002,49.050554,19.145191,40.694676
"ENSSSCG00000007517",36.799028,21.41934,26.912753,17.398791,23.851349,33.67573,22.460562,18.29253,27.464266,43.236304,22.856332,21.979447,40.481516,16.669775,33.432291,26.381802,17.501997,32.788618,43.209481,43.414019,38.410665,33.090761,17.724543,32.200593
"ENSSSCG00000007520",784.586988,610.660353,674.547434,619.974358,652.88186,741.306631,573.941975,701.853642,711.099045,744.160903,602.1697,633.990617,760.095381,604.771647,600.04035,593.514653,701.459344,755.168162,830.938713,721.7325,778.986702,836.414241,592.507851,763.711845
"ENSSSCG00000007521",55.621671,39.153137,41.942533,36.296994,45.437555,52.809116,36.296873,41.812344,49.203476,59.50221,38.641382,36.189023,56.71071,21.563281,43.496539,34.079808,39.665498,48.97859,56.589818,48.592566,43.633544,58.434339,37.557432,57.373717
"ENSSSCG00000007522",332.291698,271.913847,371.434595,314.267742,528.023102,529.386723,372.487222,543.925685,254.087859,473.406809,509.276947,363.673025,519.810045,149.552962,459.139271,368.966545,557.892398,580.266562,708.463502,582.041918,710.32338,834.461486,421.112944,763.526396
"ENSSSCG00000007523",0.423705,0.065867,0.195798,0.183668,0.074079,0.155734,0.07732,0,0.280541,0.14686,0.106312,0.090823,0.329365,0.082386,0.232076,0,0.261557,0.041113,0.336942,0.342808,0.106763,0.049977,0.162518,0.252632
"ENSSSCG00000007525",25.006039,22.062638,25.401085,33.16941,25.88095,20.690741,21.323665,26.747571,24.816688,26.868326,27.677033,42.383221,24.956266,29.0364,21.320265,23.903418,27.774556,15.47933,12.811636,25.105932,23.274395,21.689988,25.130058,22.171319
"ENSSSCG00000007526",0.139955,0.450354,0.323418,0,0,0,0.179854,0.109117,0.140961,0.294483,0.3762,0.152331,0.108001,0,0,0,0,0.041496,0.189301,0.069423,0.267329,0.08396,0.040752,0
"ENSSSCG00000007527",0,0.62038,0.263966,0.345118,0.100695,0,0,0.076414,0.094281,0,0,0.245291,0.111204,0,0,0.386294,0,0,0.114542,0,0.072242,0,0.157486,0.338208
"ENSSSCG00000007528",0.667202,18.765994,9.107375,12.18986,3.760137,1.436627,10.565954,9.193117,14.154211,0.811635,8.183646,11.27269,5.842965,13.911166,0.293103,5.72199,0.467526,0.161515,0.438466,0,0.48526,0,12.098832,0.079605
"ENSSSCG00000007529",4.164331,11.645532,7.506373,12.548656,20.123922,2.436749,14.670582,7.713373,9.756391,3.835799,6.087224,7.24231,8.165093,6.925947,2.540801,4.652436,6.754188,4.321251,4.399066,2.562744,3.471728,4.251776,11.635831,5.198247
"ENSSSCG00000007530",16.097617,16.156671,18.432041,19.594089,21.024138,16.678894,21.677608,23.637172,23.834616,13.634922,19.721284,25.00552,22.796837,16.7252,15.633928,15.432568,15.146805,13.385602,15.436236,16.975791,15.441684,16.191402,26.870377,16.921562
"ENSSSCG00000007531",8.253823,8.56481,9.505018,4.957409,9.182425,6.245352,7.751033,5.695003,12.430965,7.535678,7.6064,7.706075,11.441242,7.736491,7.116077,7.758987,6.629894,6.60817,7.056556,7.519736,5.726256,5.973833,7.986392,7.878767
"ENSSSCG00000007538",1.369506,0,0.242452,0,0,0,0.153778,0.09474,0,1.17181,0.216591,0.500677,0.710394,0,0.149419,1.84253,0.295625,0.239226,0.433331,0,0.493162,0,0.147188,0
"ENSSSCG00000007539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000007540",5.690713,6.145114,6.730026,5.620539,5.015144,5.516788,4.684255,5.732566,5.610245,7.428655,8.034433,7.1663,7.046096,2.854061,5.439355,5.520103,4.160566,7.458513,5.284918,7.885778,7.412084,8.663928,5.049148,6.69639
"ENSSSCG00000007541",21.403751,19.743496,19.69292,20.881861,14.198865,15.145346,10.938365,10.860629,16.988813,15.712789,14.280907,20.983866,17.041743,22.271026,6.634452,9.075963,11.554061,32.154484,8.695948,9.036822,14.247957,7.588667,20.855864,9.908833
"ENSSSCG00000007542",5.811803,7.145693,8.397481,7.343155,4.264125,4.139768,3.563623,3.418052,6.331641,7.123355,3.801494,4.632543,8.121218,4.079362,5.106006,4.530578,3.973006,3.89745,6.143164,5.239043,3.028387,4.793909,4.378564,4.634036
"ENSSSCG00000007543",10.031082,8.85704,9.074402,7.633949,5.345121,8.73122,5.986553,6.649235,7.877967,9.627905,7.654015,7.688088,7.94008,4.473196,6.212182,3.754747,6.701013,7.644782,7.993706,7.062786,5.361723,7.335603,6.460994,8.585909
"ENSSSCG00000007544",46.76982,50.856845,49.265159,46.770883,36.932925,40.468721,43.297998,42.834532,52.776269,58.108534,46.513032,51.293016,66.520707,39.618306,47.193373,38.988615,32.056553,35.559691,48.530748,40.204548,42.179343,37.089627,38.476899,35.668904
"ENSSSCG00000007547",6.853865,8.111297,3.755808,5.549031,11.511779,9.841142,10.462743,10.753345,4.100949,7.067175,12.028735,6.553072,12.733297,3.03938,9.489564,5.877862,10.572054,14.531194,10.578263,18.379756,9.525649,16.686859,4.0582,7.411675
"ENSSSCG00000007549",0,0,0.110602,0.061117,0,0.137638,0,0,0,0,0,0,0,0,0.13012,0,0,0.070369,0,0,0,0,0,0
"ENSSSCG00000007552",2.772165,0.740909,1.013363,0.327189,0.252223,0.503225,0.532344,0.154353,1.105291,0.226811,0.186541,1.145779,0.46869,0,1.250278,0,1.889321,0.799918,0.750386,0.675684,0.660897,0.168094,1.098615,0.232664
"ENSSSCG00000007554",4.857014,7.94555,9.726073,12.657432,12.860396,8.930031,7.217217,9.214503,9.913775,8.177648,7.691275,13.460607,10.295592,6.823308,4.77777,8.905117,9.692061,8.332142,7.79256,6.889106,8.103534,6.1719,6.773968,6.626401
"ENSSSCG00000007556",22.905744,21.024249,20.792451,15.821921,15.95432,25.242501,18.241148,14.453707,16.604384,26.702879,16.690554,30.495548,22.657797,21.232296,24.137247,20.892815,17.96796,22.052912,20.49731,22.884317,19.754577,18.239471,17.696643,30.682337
"ENSSSCG00000007557",19.083556,25.103017,15.622071,16.757343,19.178397,20.034004,18.170686,22.434574,11.362066,37.881965,12.249305,26.532158,25.753441,7.168901,11.169462,15.598483,7.711009,12.910064,14.230583,12.829275,26.694727,32.714425,26.559436,29.908114
"ENSSSCG00000007558",20.747271,17.574081,21.861912,14.426678,13.912051,18.881096,16.978145,16.314094,22.54167,25.892622,17.466589,22.689191,26.906909,11.151671,20.383901,21.564453,12.389744,18.38269,20.208615,17.871627,16.675179,17.917982,14.351559,16.206905
"ENSSSCG00000007560",0.717839,1.430189,1.051388,0.544722,2.065178,0.725881,1.053048,0.75597,0.368148,2.05068,0.80311,0.914213,1.482872,0.436567,1.116163,0.560035,0.85819,1.321445,1.221365,1.522166,1.385804,1.074969,0.739103,0.834912
"ENSSSCG00000007563",7.120832,4.749566,5.514301,4.944608,2.86863,2.891139,2.608159,3.338987,5.431263,7.811561,5.306018,5.658048,5.402521,3.369438,5.414971,7.045037,3.674992,5.732096,3.687149,4.953201,3.822251,5.16495,2.8626,5.345342
"ENSSSCG00000007564",0,0,0,0,0,0,0.119751,0,0,0,0,0,0,0,0,0,0.143631,0,0,0,0,0,0,0.266852
"ENSSSCG00000007565",60.326962,75.374809,80.096639,53.931034,52.085581,67.616685,50.508311,58.926906,73.535279,73.247045,69.010621,59.17574,100.960323,26.657886,55.379142,65.446667,39.064419,63.823451,66.889659,62.452944,54.842826,86.298009,58.54732,77.949204
"ENSSSCG00000007568",13.823889,9.002707,9.163756,8.918446,9.594422,8.818586,6.869354,7.784101,10.623382,13.33179,8.434336,9.647706,11.941973,6.14727,12.263851,8.253778,6.440077,10.279686,11.451766,12.543998,10.289912,12.176623,7.41604,11.712121
"ENSSSCG00000007569",3.742344,2.159654,1.678459,0.308849,0,2.074331,2.757273,0,0.612274,1.939905,0,0,0,0,0,0,0,0.75745,2.154664,0,0,1.854229,0,1.226038
"ENSSSCG00000007572",51.410069,33.837501,34.28347,19.469686,27.761472,48.472422,26.467589,29.590716,37.403049,68.867382,37.537197,29.215305,47.166853,19.923991,33.346137,19.385642,34.276639,34.648117,41.622685,51.951669,58.908263,57.036137,26.968349,58.726461
"ENSSSCG00000007574",14.314928,27.048274,32.142543,23.222756,12.68813,14.957272,20.643189,15.862594,33.05319,13.633048,22.077874,29.087475,29.469728,22.807557,15.050779,14.11073,5.84849,8.041501,16.160141,12.901435,15.827866,15.270088,25.602394,11.486236
"ENSSSCG00000007575",25.329383,15.95072,21.253632,14.835033,12.620811,14.761092,21.396194,18.707202,23.339591,21.510089,25.099074,22.816156,26.085237,9.838431,26.443254,14.214576,16.010099,17.477777,17.861159,25.899092,15.027461,14.60091,10.158061,11.451019
"ENSSSCG00000007576",31.816045,28.608093,36.092635,25.580541,23.645325,29.088512,31.118224,28.600875,32.511408,32.600489,33.753393,36.325584,38.385078,17.550546,32.877981,27.476599,21.075038,28.624621,29.90646,40.389961,30.886066,36.753725,22.468741,30.222374
"ENSSSCG00000007577",16.095902,12.202634,13.266062,8.814493,8.74094,9.956584,8.503516,10.232303,16.564933,16.208235,14.888047,15.381214,13.556674,5.172914,11.183074,12.358861,8.383219,15.143018,17.590534,10.553532,13.996784,14.93742,13.086803,12.846874
"ENSSSCG00000007578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231249,0,0,0,0
"ENSSSCG00000007580",25.387725,19.50107,23.76832,19.708453,23.604381,27.314266,20.836973,24.111862,28.442844,27.628639,26.194684,24.32452,32.527275,24.448266,26.575057,16.72205,23.144885,27.817602,27.956607,27.9856,29.139721,28.731298,21.42529,22.770611
"ENSSSCG00000007585",2593.258456,2273.080201,2716.169123,2180.083116,2620.271905,2279.428781,1953.934859,2354.203412,3340.97753,2995.041491,2103.363077,2629.830458,2691.126954,1479.677997,1527.9303,2192.991956,2094.076813,2112.531098,2849.356591,1689.355707,2342.926899,2466.170861,2138.953973,2141.846248
"ENSSSCG00000007586",21.826443,52.825295,47.265832,33.503333,15.328139,12.664563,18.490648,18.564812,44.294094,34.711803,21.80855,25.85497,33.502402,21.816021,8.946034,29.919341,6.52634,11.67707,13.782464,6.618974,10.276563,6.892847,34.111552,3.714545
"ENSSSCG00000007589",0.087938,0,0.056896,0.060039,0.060549,0.13379,0.187048,0,0.169129,0,0.091486,0.590901,0.074816,0,0.063846,0,0,0.545648,0.738327,0.240141,0,0.040945,0.033987,0.440818
"ENSSSCG00000007590",15.451122,11.855623,13.64939,12.048079,12.555277,11.385209,11.571101,7.85666,13.471164,18.915248,10.751551,13.466208,15.382044,9.816672,10.593016,11.110099,7.831617,11.906862,10.876355,12.342016,13.738008,11.576298,10.115616,11.958514
"ENSSSCG00000007592",24.815279,22.995211,23.530718,24.844194,24.941168,24.819035,23.968371,23.452047,27.122452,28.949273,23.962255,22.100115,24.798618,16.935445,21.076649,19.542246,20.934284,23.861214,24.144412,26.463171,27.127412,25.988114,17.33438,22.894152
"ENSSSCG00000007593",0.24105,0,0,0,0,0,0.560552,0,0.160538,0,0.393915,0,0,0,0,0,0,0,0.275246,0.339317,0,0.243816,0.190507,0.309017
"ENSSSCG00000007596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000007599",13.348506,8.251604,10.180011,8.186679,7.407288,9.545323,8.885026,8.694856,10.258244,14.710947,10.328614,9.676864,12.448731,3.332176,14.38229,7.897407,8.036669,10.056434,11.049926,14.151905,8.998246,10.301372,4.310059,9.413861
"ENSSSCG00000007601",5.968939,5.305301,7.106827,3.966684,6.751538,5.706751,4.998489,5.642374,5.568845,10.10362,7.125613,5.836099,8.106055,2.927291,5.083486,3.912174,4.721115,5.001225,6.884371,6.483268,5.584675,6.595092,4.005859,7.549849
"ENSSSCG00000007602",3.337297,3.527655,2.697938,3.707144,2.168937,2.312954,3.039861,3.019563,3.560074,4.909869,1.977747,3.772013,2.199172,3.412094,1.216353,1.656505,2.396685,2.177867,1.695341,1.507119,3.336053,1.585941,2.640336,1.711172
"ENSSSCG00000007603",0.133178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155733,0.143567,0,0,0,0,0
"ENSSSCG00000007605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000007606",41.481331,29.7456,34.137326,27.074227,23.420095,31.446268,27.858778,24.438197,33.294461,38.35658,30.095072,35.340434,41.09159,18.927912,28.251119,24.69313,25.312025,31.166702,31.124398,32.306115,30.477433,35.431981,22.505221,30.937219
"ENSSSCG00000007607",0.184803,0.357225,0,0.064412,0.267108,0.274648,0.13704,0.103728,0,1.593735,0.480783,0,0.44146,0.299529,0.937344,0,0,0.364801,0,0.493969,0.927348,0.963297,0,1.556067
"ENSSSCG00000007609",75.133982,47.884903,49.740996,65.952444,57.400475,51.335013,54.233392,55.212893,47.819165,71.041279,56.348153,58.374082,66.293635,45.821948,56.123764,60.723057,56.770631,55.482731,60.553097,63.080533,62.024947,51.515154,51.62684,63.768219
"ENSSSCG00000007617",58.417658,31.482826,39.719533,29.524817,38.464017,47.906356,41.550991,37.679843,39.82306,50.580359,42.285365,37.045385,44.413533,24.559017,44.933442,31.160285,42.989945,45.412048,61.13013,53.798663,51.9847,66.250199,41.263836,60.522921
"ENSSSCG00000007618",20.406971,10.147434,15.071777,13.416597,16.605559,17.189526,17.827487,18.576359,15.078518,18.327297,13.34629,16.695824,18.534926,8.987265,15.420844,8.630294,18.899616,12.750713,20.182797,15.131809,18.626936,18.727587,13.816235,15.766821
"ENSSSCG00000007622",5.558981,5.216853,4.481852,5.609862,3.845936,5.475982,4.191744,2.748199,6.312685,6.69594,4.360449,5.839118,4.911169,4.868228,7.069199,5.523478,4.365271,5.180561,5.375304,3.926879,3.563007,6.136767,3.072783,4.410376
"ENSSSCG00000007623",39.35543,44.572166,40.909607,52.101767,58.869606,44.951486,47.664478,46.93752,51.291688,41.073382,37.99985,47.013242,44.309967,47.234896,51.550159,40.475624,43.681049,48.542898,45.721117,44.381392,42.317856,39.193403,50.23269,43.702551
"ENSSSCG00000007625",213.804037,179.369885,219.937599,229.516407,291.903733,246.07116,210.734058,270.196908,217.401486,262.073767,226.8298,221.241847,248.296761,143.835745,219.102757,260.469296,253.196903,227.1698,307.368488,259.92405,246.712631,281.366646,275.87675,292.082038
"ENSSSCG00000007631",0,0,0,0,0,0,0,0,0,0,0,0,0.307195,0,0,0,0,0,0.398667,0,0,0,0,0
"ENSSSCG00000007636",12.918798,8.239181,8.696143,9.514501,10.998738,9.641312,10.256878,6.92779,6.30522,14.978408,10.557922,9.486495,12.985936,3.199673,12.280097,4.649906,7.715471,11.965134,10.817538,18.950748,9.65304,14.248972,7.315288,12.267794
"ENSSSCG00000007637",33.671109,25.496898,27.777309,25.250837,25.760972,31.300194,28.445745,22.65006,29.662384,32.756554,28.117441,31.374409,35.51214,22.805693,28.505578,19.813134,25.832114,32.398735,32.721716,34.984151,31.789766,32.926066,26.747332,35.941738
"ENSSSCG00000007639",0.453167,0,0,0,0,0,1.024402,0,0,0,0,0,0,0,0,0,0,0,0.252795,0,0.479527,0,0,0
"ENSSSCG00000007642",24.391035,8.220093,9.554603,8.259452,7.500093,14.013047,9.470787,7.56657,11.9351,17.646869,7.362611,6.979421,14.001319,11.129142,14.346499,10.903566,8.692332,50.119177,10.708714,10.650212,15.113838,13.052808,7.674931,12.054974
"ENSSSCG00000007644",7.739873,4.464909,5.353563,2.171232,8.715918,7.570935,6.10107,6.922451,3.237286,8.922606,5.995614,6.552503,10.72959,0.663982,4.845541,5.782188,9.142648,8.767317,13.526765,7.077819,10.401738,16.446699,6.654158,12.051227
"ENSSSCG00000007645",0,0,0.070069,0.039064,0.078273,0,0,0,0,0,0,0.097793,0,0,0,0,0,0,0,0,0,0,0,0.26073
"ENSSSCG00000007646",80.860584,103.24185,86.256721,110.837293,150.874756,105.29248,92.87504,115.600104,122.573791,107.802245,102.924987,99.816156,105.692955,117.749691,77.953511,120.242366,150.093067,112.462661,98.312566,100.471417,111.555553,123.358647,168.048843,113.988141
"ENSSSCG00000007647",15.974329,8.873916,10.113653,9.870815,8.835867,9.805525,12.339316,9.510575,12.01948,15.446568,12.443039,10.48726,16.57916,7.232504,10.28641,7.388823,9.082732,11.545017,11.690967,12.107596,12.287143,13.673863,8.450028,12.711677
"ENSSSCG00000007648",11.466581,20.302555,30.229315,12.415803,11.193716,7.774203,13.038777,9.256699,31.471196,6.301269,19.308094,17.028994,24.984983,15.455938,3.9539,13.620401,5.790828,4.467078,6.282767,2.746925,4.496583,4.682785,20.122611,4.390516
"ENSSSCG00000007649",0.433256,0.176018,0.26301,0,0.202971,0,0.106167,0.1451,0.095594,0,0.147785,0.125762,0.655004,0.232305,0.105272,0,0,0.056273,0,0,0,0.067756,0,0
"ENSSSCG00000007650",0,0.04574,0.087877,0.125064,0.150396,0,0.102925,0.157595,0.189169,0.356947,0.107287,0.12472,0.057794,0,0.256733,0,0.106143,0.027882,0.076425,0.094121,0.144657,0.066652,0.140554,0.083841
"ENSSSCG00000007652",20.976809,35.337678,31.145815,24.336725,32.872315,31.681783,33.729341,22.250411,37.179182,41.494034,31.271206,45.082812,27.357411,38.102309,29.518934,25.891608,23.551892,27.227547,37.232395,32.231782,26.461036,30.849633,36.214237,40.853241
"ENSSSCG00000007656",1.765327,0.907364,1.193946,0,0,0.326298,1.155156,0.538076,1.309091,1.077077,1.851747,0.577699,0,0,0.320256,0,0.112259,0.173581,0.244404,1.16616,1.212304,0.853634,0.420201,0
"ENSSSCG00000007659",1.649399,1.500019,1.253985,0.231775,0.851219,1.485826,1.188515,1.124464,1.426546,1.934873,1.013272,0.694037,2.244118,0.95044,0.970406,1.072215,0.901941,1.400075,2.136229,1.549532,2.111033,1.558042,0.403624,1.046459
"ENSSSCG00000007664",16.85747,15.348583,15.724025,15.451106,25.771697,13.850833,21.071953,16.158068,17.348351,18.767114,20.662816,21.840498,21.017774,8.261473,13.301779,21.228047,12.356289,13.566965,15.068091,11.158951,17.302745,12.372703,15.401099,9.821641
"ENSSSCG00000007665",2.87771,1.121903,1.332588,0.885747,0.300688,2.340758,1.989428,0.264172,2.420451,3.346482,0.868044,1.289968,2.698849,0.603337,2.4408,1.255942,0.622649,2.011804,1.72881,0.82679,0.891557,1.065704,0.881116,0.88266
"ENSSSCG00000007667",39.181209,25.250663,25.693924,17.542516,33.609643,31.018236,28.648216,25.953103,19.859435,44.772318,32.702648,27.670475,36.704474,9.685945,32.970152,31.205209,23.961764,35.205995,35.436287,41.090854,31.086369,50.187511,18.270692,43.768273
"ENSSSCG00000007668",38.414714,21.151591,30.886678,18.079784,21.367222,23.781315,25.840781,23.029908,29.095926,32.657462,31.032387,27.111892,39.175703,14.756334,30.676933,18.843657,20.063954,28.682101,38.243339,34.082362,26.490213,36.725606,13.717785,32.780671
"ENSSSCG00000007669",147.940901,139.313755,162.212042,161.005029,168.877605,132.919796,155.126569,164.208283,169.818148,164.813484,164.631394,165.693708,166.465038,124.97576,126.271361,141.989294,153.65682,141.956041,145.900848,155.071024,153.435953,163.638293,167.949523,150.713203
