"gene_id","GSM7140486_CON1_synovium","GSM7140487_ACLT1_synovium","GSM7140488_ACLT2_synovium","GSM7140489_ACLT3_synovium","GSM7140490_ACLT4_synovium","GSM7140491_CON2_synovium","GSM7140492_ACLT5_synovium","GSM7140493_ACLT6_synovium","GSM7140494_ACLT7_synovium","GSM7140495_CON3_synovium","GSM7140496_ACLT8_synovium","GSM7140497_ACLT9_synovium","GSM7140498_ACLT10_synovium","GSM7140499_ACLT11_synovium","GSM7140500_CON4_synovium","GSM7140501_ACLT12_synovium","GSM7140502_CON5_synovium","GSM7140503_RECON1_synovium","GSM7140504_RECON2_synovium","GSM7140505_RECON3_synovium","GSM7140506_RECON4_synovium","GSM7140507_CON6_synovium","GSM7140508_RECON5_synovium","GSM7140509_RECON6_synovium","GSM7140510_RECON7_synovium","GSM7140511_CON7_synovium","GSM7140512_RECON8_synovium","GSM7140513_RECON9_synovium","GSM7140514_RECON10_synovium","GSM7140515_RECON11_synovium","GSM7140516_CON8_synovium","GSM7140517_RECON12_synovium","GSM7140518_CON9_synovium","GSM7140519_REPAIR1_synovium","GSM7140520_REPAIR2_synovium","GSM7140521_REPAIR3_synovium","GSM7140522_REPAIR4_synovium","GSM7140523_CON10_synovium","GSM7140524_REPAIR5_synovium","GSM7140525_REPAIR6_synovium","GSM7140526_REPAIR7_synovium","GSM7140527_CON11_synovium","GSM7140528_REPAIR8_synovium","GSM7140529_REPAIR9_synovium","GSM7140530_REPAIR10_synovium","GSM7140531_REPAIR11_synovium","GSM7140532_CON12_synovium","GSM7140533_REPAIR12_synovium"
"ENSSSCG00000002646",67.965011,50.520214,75.680596,73.25364,63.623158,79.830023,77.52746,61.419004,75.483005,75.09378,40.214098,81.451441,73.804372,38.374534,75.489617,89.933892,102.781145,76.141199,66.43158,77.731989,45.449272,75.827738,51.966759,67.410362,62.422394,72.507956,71.411012,74.898183,80.276976,52.678983,51.030756,103.499999,95.134716,89.309773,50.557174,71.51288,60.424579,77.803359,98.490711,98.768518,60.841497,65.651737,51.737965,61.81205,58.034287,59.582053,81.416993,62.551203
"ENSSSCG00000002648",22.117008,14.671985,19.487935,13.662989,12.54424,16.978221,17.946255,26.723491,8.446303,24.484745,22.743716,19.788161,18.718766,5.504333,26.058324,14.693475,12.679941,14.126351,22.977164,19.938048,19.121253,22.99723,7.986883,13.674635,6.187109,17.649757,14.292484,27.199355,11.504852,18.796387,33.152912,6.049971,23.932156,27.289877,12.234379,19.604567,18.872628,28.076974,17.033024,13.989102,17.058364,10.861709,10.848364,9.193689,16.945365,15.306575,21.340731,14.747471
"ENSSSCG00000002650",20.753374,21.011953,18.286084,19.068627,16.749951,17.083319,13.634253,18.603111,20.675585,25.105471,18.791874,28.127203,14.921558,19.926527,19.730348,24.624106,15.974492,24.522139,23.156878,27.064044,29.582955,14.541994,20.100877,20.763151,18.611746,18.937588,30.50213,21.48389,22.378158,18.939421,14.726274,26.005423,23.067574,22.957169,20.864292,20.581806,25.381741,17.406836,22.939594,24.55717,20.225877,29.826636,21.640831,25.424352,22.25732,16.757518,19.716828,24.495675
"ENSSSCG00000002651",1.05632,0.176601,2.01823,0.049721,0.610701,0.222403,0.74686,1.371488,0.094793,1.111293,0.301349,0.348401,0.315061,0.187452,0,0.784199,0.361926,0.424149,0.856335,0.067138,0.749866,0.518099,0.371871,0.152528,0.54758,0.498452,1.005685,0.903144,0.215122,0.75966,0.123908,0.570943,1.384971,0.159111,0.577273,0.092651,1.55121,0.73735,0.091351,0.299776,0.581267,0.593842,0.45374,0.215911,0.528511,1.193197,0.355764,0.206785
"ENSSSCG00000002652",14.642968,12.048682,15.270977,11.865759,11.119408,13.010741,14.476541,12.824212,14.818075,16.325082,15.026917,14.413092,18.932731,6.235946,17.952115,13.089094,8.366027,16.966149,16.762501,16.714266,15.549711,13.639516,8.319236,13.532495,8.449714,13.373149,15.788066,18.935364,10.940763,17.303312,14.64583,15.64249,10.238816,14.829681,16.895651,14.172716,13.309245,13.60729,17.472087,9.390288,16.127731,7.7053,14.689527,10.020728,13.419168,11.63853,15.277223,14.312443
"ENSSSCG00000002653",0.090761,0.714839,0.751384,0.661587,0.065406,0,0.068776,0.288475,0.633321,0,0.191266,0.076058,0.705416,0.668766,0.199476,0.430776,0.090263,0.865964,0.427969,0.244986,0.452253,0,0.364283,0.940542,0.482894,0.292214,0.553905,0.108685,0.272371,0,0,0.072795,0.17778,0.083405,0,0.574688,0.035422,0,0.201015,0,0.051261,0,0.781656,0.578847,0.073898,0.100006,0,0.079197
"ENSSSCG00000002654",19.255129,21.422934,23.45156,16.737548,18.323986,17.032926,20.486833,14.491066,23.193898,19.508337,18.07113,22.926933,23.167479,15.463592,17.397458,14.603317,11.645229,26.269074,22.734408,26.59356,22.985129,15.914863,14.342974,24.354345,14.409849,15.813435,26.931636,16.711475,18.901248,16.736742,13.265967,28.92709,16.059272,24.611736,19.602159,17.398832,16.732156,16.11422,27.423352,23.831769,17.402619,14.904959,18.826742,19.921179,19.076334,16.075395,15.196637,19.600397
"ENSSSCG00000002655",135.791933,148.17133,178.719731,154.950716,138.995806,172.469714,125.667676,266.901311,193.288415,126.927474,134.495973,121.291238,175.599029,184.852873,161.354503,292.171854,190.518009,158.853363,184.580026,182.825701,218.514308,163.12281,167.338798,204.244366,208.12633,187.848305,132.109503,234.456428,149.886121,167.899251,131.201975,233.162375,184.163186,206.235716,168.291915,150.242239,164.48081,145.678299,185.134272,188.039589,153.312518,163.462495,174.876276,180.644678,143.770218,197.064139,155.069669,158.363084
"ENSSSCG00000002656",39.713755,27.229545,35.252662,26.941515,21.949448,33.481728,27.74691,23.668332,46.022241,34.071734,26.066533,34.714332,36.315771,22.292392,31.024937,23.80273,22.64641,43.323908,36.146468,41.637766,35.800258,30.09522,25.660933,34.91157,35.59685,31.649903,35.739792,33.733192,20.65557,29.656212,29.953354,37.075207,28.090837,33.107026,32.877432,36.313955,21.978302,30.423029,42.904739,22.00152,34.054166,22.033411,36.022174,37.04252,26.064709,28.232893,31.739416,25.049316
"ENSSSCG00000002657",0,0.883064,0,0,0,0,0,0,0,0.484818,0,0,0,0,0,0,0,0.761826,0,0,0,0.546946,0,0,0,0,0,0.892048,0,0,0,0,0,0.696215,0,0,0,0.332988,0,0,0.821786,0,0,0.55774,0.617535,0,0,0
"ENSSSCG00000002658",0.303739,0.136466,0.611736,0.935295,1.830555,0.32699,0.448691,3.20181,1.203944,0.262834,1.736956,1.99536,2.142328,1.781905,0.687171,0.081886,0.655879,0.589936,1.231765,2.056839,2.28639,1.01218,4.631991,0.733094,0.64748,0,0.878212,1.878754,0.16013,0.846207,0,2.480242,1.177497,1.364301,0.975456,1.735062,0.599135,0,0,2.044237,0.218934,0.66181,0.914766,0.845394,0.613632,0.628633,0,0.092592
"ENSSSCG00000002660",7.137202,4.980493,4.541914,2.682003,4.552593,5.79918,4.632299,4.119991,4.63559,8.538395,4.885375,4.06875,6.802781,3.184465,6.499466,6.153452,3.090688,5.631252,5.329114,5.262783,6.188492,5.286534,2.76472,4.661349,3.583184,8.046196,4.814974,5.36199,3.221693,5.375633,7.284398,4.866454,5.349678,5.547931,5.422863,5.163552,4.03739,6.51075,5.993442,3.827918,6.696147,3.558458,4.801616,3.812069,4.70829,4.986705,8.589051,4.282162
"ENSSSCG00000002664",23.513378,11.709673,19.041653,15.284749,13.15711,18.983992,12.676727,12.527215,14.591034,27.247611,18.097809,22.142247,31.766895,9.492235,20.353371,14.78705,13.482917,18.840844,16.421206,22.337507,20.455296,18.201719,9.064425,9.130671,6.454603,17.655955,18.183527,19.418147,13.378126,15.509049,18.109785,10.07212,18.422574,15.530709,12.015651,17.876807,16.132914,19.760895,24.915266,14.463887,29.709172,10.590102,10.792557,14.371042,18.39482,13.551928,21.28542,9.99073
"ENSSSCG00000002666",22.209765,14.919997,16.192009,11.702998,19.544585,21.239175,16.517826,16.349278,18.327112,24.099951,19.037196,22.01686,28.313949,9.984503,17.868499,19.485926,11.719687,22.881847,20.501689,17.055826,19.353531,23.88101,12.999921,18.433994,9.734572,23.406656,20.615474,19.908861,20.71208,17.679765,27.083234,16.208441,17.116904,19.881658,14.070754,20.465148,18.586884,26.92391,24.304022,15.092467,32.121829,13.670614,15.508511,14.573152,24.703583,19.487279,23.91325,27.578459
"ENSSSCG00000002667",26.558501,21.420618,25.914137,25.268231,27.151167,27.45085,24.791821,22.090338,29.200855,28.512363,28.519173,29.943649,29.164338,15.100974,30.882196,18.995294,21.142846,28.972645,30.796442,29.324123,32.623078,30.356122,18.169301,22.071845,20.451572,31.653904,21.737884,28.856114,24.581922,22.114422,32.438873,21.916266,27.885751,23.981717,26.378893,27.881841,22.383282,37.078048,34.694754,23.68726,28.531491,18.848539,22.795931,22.984883,25.324838,26.15071,26.010859,26.203383
"ENSSSCG00000002668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSSSCG00000002669",46.699513,75.998047,95.34813,63.623592,28.077645,64.858517,79.04384,51.429614,109.111293,29.703292,93.499154,105.255769,44.475718,161.026174,37.767497,42.783279,21.206007,165.843276,68.536255,110.497522,87.496766,17.652021,84.75855,102.388025,108.673589,31.360434,102.191872,37.628001,40.757607,32.918023,19.527604,153.849524,34.264242,68.60429,87.810587,40.497867,45.90455,12.442334,123.776145,71.792462,42.873061,90.393248,117.599007,58.052416,11.662697,55.329537,18.069775,79.583382
"ENSSSCG00000002670",38.326675,29.117879,33.044804,31.162588,28.433221,35.391518,28.445673,24.767828,37.805471,33.881993,31.89471,37.860952,29.818139,25.72086,28.042064,24.192208,29.318056,37.501595,33.147293,41.510899,38.935227,39.304254,22.185925,27.411078,24.563892,31.860352,31.196926,30.434073,24.130864,26.194553,28.278127,24.991355,24.02365,35.431502,33.963551,32.347723,29.047482,32.812436,34.21548,27.558469,33.81102,24.734392,31.476126,27.346738,27.785408,28.210496,27.847186,29.754388
"ENSSSCG00000002671",0.455604,0.438727,0.227837,0.242665,0.418578,0.203048,0.73367,0.301976,0.366798,0.451346,0.370043,0.438395,0.146522,0.036976,0.268032,0,0.38887,0.316073,0.184846,0.329593,0.30181,0.234072,0.222653,0.265769,0.321998,0.268971,0.499481,0.320597,0.160963,0.19857,0.151784,0.337229,0.350826,0.113749,0.404977,0.371662,0.396742,0.216092,0.499261,0.974726,0.136997,0.36099,0.042427,0.370624,0.265526,0.393124,0.243384,0.352381
"ENSSSCG00000002672",6.172742,3.45364,3.429825,2.833316,3.207899,3.05241,4.319094,3.386834,3.121244,6.298735,4.272692,4.126608,5.889021,2.589427,4.705997,2.383659,2.345009,4.706121,3.920083,4.922478,3.780488,3.859598,2.034117,3.436374,2.479204,4.243731,3.529613,4.723141,1.942026,4.201714,5.284244,4.516348,4.57009,3.111626,3.359032,2.816454,3.49861,4.525078,4.372822,3.10899,4.191495,2.565706,3.083665,3.098852,3.659085,4.260698,4.859165,3.12012
"ENSSSCG00000002675",0.122958,0,0.073037,0.04142,0.258382,0.268683,0.356174,0,0,0,0,0.210192,0,0.29267,0,0,0,0,0.096757,0.04846,0.047885,0.048246,0.138082,0,0,0.396354,0,0,0.161141,0,0.245017,0,0.061121,0.115361,0,0.128263,0.191024,0.058081,0,0.345133,0.145494,0,0,0,0,0.136188,0,0
"ENSSSCG00000002680",24.657437,9.056376,12.984926,11.436392,9.013295,16.708249,12.434233,9.988333,17.571425,20.076011,11.388162,17.574666,22.699166,7.533626,21.246272,9.646177,11.494229,17.807295,13.866318,15.433324,15.763079,19.056783,5.831576,11.471978,9.486507,20.458258,11.668253,17.332529,11.841649,12.800847,18.372829,12.118102,16.991196,12.758185,12.94292,13.748024,11.787389,18.59093,21.754859,10.635282,21.414386,9.64735,8.894264,11.579483,11.538568,11.332338,20.29771,15.125022
"ENSSSCG00000002681",28.59161,10.948633,17.253339,16.640773,20.97737,22.348563,23.805194,12.887335,26.539569,18.632768,20.81904,19.007057,19.133377,21.631355,32.771348,20.190548,18.45836,29.078951,19.979401,16.63311,20.631961,19.891867,15.964583,17.292936,24.688726,28.523272,12.017002,13.94101,24.527573,20.288946,23.871076,25.657561,22.522253,20.050379,14.506864,22.433292,14.758479,27.687379,22.484248,18.035023,16.729538,18.479151,8.97542,18.491009,19.783132,24.29644,18.955317,16.131665
"ENSSSCG00000002682",72.428769,56.493638,62.700935,50.124877,47.169693,72.532607,60.838202,55.334271,84.57755,71.295028,62.568465,70.587533,80.742792,64.741864,76.406187,52.23397,49.192499,76.462575,68.629254,71.945848,77.188387,62.768253,53.069229,67.886348,59.244748,72.517291,61.60551,70.87723,60.500471,65.955057,70.026214,68.702706,60.813164,64.462491,68.670474,63.697303,46.163428,70.477384,84.33829,55.553372,74.333566,46.802834,67.183946,64.879254,56.683967,58.395706,68.290372,68.708275
"ENSSSCG00000002684",418.86321,487.783542,412.184772,408.970777,439.327858,349.128088,486.066524,332.389311,427.664281,442.812635,353.016914,521.938134,453.498408,471.795932,465.697378,372.269599,485.223574,489.68191,457.781787,518.849941,556.691598,281.810048,271.719395,375.515537,600.952225,353.917047,415.817578,482.257836,319.753944,479.354904,269.680173,369.088968,418.010467,457.893097,509.593743,605.426678,377.182554,325.545968,227.807128,495.175625,305.803068,491.240918,431.195297,454.898021,540.993425,490.269229,267.36927,325.267723
"ENSSSCG00000002688",10.483449,7.213805,6.857391,5.24289,9.496141,8.954788,8.168289,7.189449,5.437825,11.141007,10.358718,7.201253,10.320827,3.441307,8.944299,7.962398,8.539198,5.348251,8.674346,4.184983,6.945751,8.363846,3.174421,5.077346,4.582729,11.583887,9.920279,9.219691,9.805437,5.914751,9.935388,4.376376,9.067717,5.287722,6.53215,6.494538,10.986681,15.250122,4.889568,9.523294,9.3277,7.291424,4.499013,7.811235,12.283347,9.552772,9.348323,9.565606
"ENSSSCG00000002689",37.260509,20.537711,28.147588,16.041554,17.510533,26.466477,19.609179,19.660227,24.608386,38.654951,22.759434,20.468606,31.02211,13.75703,17.973659,18.760388,14.17271,22.434299,25.544957,23.656339,18.597913,24.640728,12.078538,13.375256,13.204527,25.959273,25.15429,27.001466,18.694958,24.796428,22.555485,14.926112,28.944955,20.97489,21.206114,23.134805,21.952176,25.038319,35.106108,21.180362,34.471497,14.875678,17.801333,19.937364,27.697979,18.751479,24.13331,20.34655
"ENSSSCG00000002690",24.169885,25.99876,27.095684,32.113002,23.538112,22.555406,37.244574,30.181433,30.947037,23.920219,29.821336,31.370769,28.788092,21.833814,24.671598,33.539369,25.107242,30.241998,33.482651,37.400385,28.664944,19.402711,33.262691,33.934822,26.51204,20.815048,27.471447,42.16805,22.143057,50.346581,27.108382,30.23836,20.84264,36.589595,28.947943,33.111377,25.083735,21.421701,29.735907,26.958322,24.61023,28.3861,32.567706,32.52047,25.637579,33.250992,19.154853,29.444743
"ENSSSCG00000002696",15.420772,7.795441,16.650187,9.481748,6.996364,12.288375,7.344907,6.261928,14.95818,13.709716,9.889999,6.572919,8.575949,8.45328,7.655124,7.070834,5.259172,9.725957,7.969099,10.663114,4.589645,7.166159,3.197596,13.324907,4.387448,11.758267,10.68281,5.379651,6.188776,4.450927,10.583173,7.09042,10.046301,5.7418,7.060085,7.602295,3.409529,14.970701,9.351423,6.252225,7.500551,7.222893,6.646842,7.568116,4.231484,5.817793,13.364619,5.844436
"ENSSSCG00000002697",29.965999,14.011434,21.036828,26.56556,26.694078,21.389263,14.93314,15.81172,15.825423,18.031034,20.766023,21.995676,21.291309,21.664401,21.59093,11.088426,16.942958,19.428048,22.61104,15.254245,21.387739,18.959831,13.851648,28.675594,21.574695,21.939862,13.690255,19.596291,19.636041,15.083924,16.782496,18.200505,18.332932,12.972267,18.131034,14.436976,15.19906,21.265611,25.011516,13.257085,14.333791,13.899547,17.218257,13.328556,14.180229,18.373174,21.381275,11.138804
"ENSSSCG00000002700",2.942252,0,0.483622,0.682036,0,0.594658,0.294867,0,1.33758,0.871991,0.422575,1.070167,0.305036,1.023017,0,0,0,0.415072,0,0.161277,0.473191,1.111567,0,0,1.89322,0.673529,0.396539,1.221704,0.936061,0.847566,1.332683,0,0.404123,1.330148,0.986638,0,0.322092,0.772485,0,0,2.770997,0.153614,0.370759,1.080986,0,0.45484,0,0
"ENSSSCG00000002701",25.026137,15.311522,22.794628,17.006264,21.212684,24.255129,18.009542,17.919555,23.909417,27.579573,21.575625,20.555664,23.591073,16.728899,18.210262,22.968854,16.861028,21.925216,20.864334,21.835794,23.938618,23.399367,18.05067,20.697664,18.526057,26.920863,21.568327,24.7189,21.710576,23.370146,21.301461,19.762071,19.498347,20.136289,21.93105,19.471894,16.217215,24.856028,23.594715,20.464624,25.090511,15.081234,23.076792,19.736777,23.714027,21.814963,23.153193,23.18698
"ENSSSCG00000002703",39.768173,27.757297,38.642919,41.15171,39.988286,43.008334,37.570435,38.919649,31.556158,42.862502,38.275697,41.044405,34.108731,31.942255,43.279222,25.292388,36.513789,34.87674,40.885661,32.154066,41.16861,48.677883,33.692273,32.953643,30.34184,39.195919,35.293212,40.86389,42.30221,39.904261,39.280579,25.549823,38.965872,33.347263,33.970516,36.055891,44.035687,40.93944,47.631598,36.400219,39.862764,31.646988,33.726544,32.084608,47.151542,40.409376,44.661998,38.500197
"ENSSSCG00000002704",172.541273,151.573912,165.600046,170.197672,164.35728,176.787404,163.481952,139.105353,216.814273,178.909166,161.210288,175.41161,165.869443,181.883306,167.255662,132.507212,173.833641,175.790783,162.958759,172.910975,165.208416,191.651877,213.044125,155.604249,186.172383,180.975288,159.679,154.962633,225.929816,135.568711,168.21742,188.691032,197.214884,174.091469,186.16741,178.070023,119.8776,178.794406,183.230881,147.759738,185.713897,167.652411,153.408507,205.790784,140.937381,164.445408,161.774645,125.451941
"ENSSSCG00000002706",4.053748,2.116604,2.085002,0.631982,1.877615,2.469966,1.284856,1.526064,2.275284,4.860906,2.356628,3.684438,2.704611,2.294355,3.922876,2.128401,2.037996,2.58505,1.924222,1.709618,2.46912,5.314136,0.860713,2.979885,2.102168,3.358996,2.381044,2.333857,1.853504,3.025758,3.744286,2.348742,4.843008,1.699146,2.067452,2.066258,2.122992,4.542666,4.43398,1.058008,3.530986,3.242623,1.690444,2.626949,1.90789,3.959883,3.043919,2.040635
"ENSSSCG00000002707",135.702319,162.113046,164.961519,200.497805,192.83428,165.519936,178.798377,170.962164,181.719964,156.883481,155.869694,161.725636,160.839918,198.135891,162.661199,166.843977,181.196758,167.795515,175.736973,162.989229,178.924704,150.677021,199.215046,211.00292,240.461202,162.806022,143.07874,179.335614,197.390107,201.616454,159.266185,213.907584,169.991102,177.176335,163.69308,175.590527,154.685468,142.003418,192.375756,246.012497,139.722899,179.831451,165.696578,192.672166,182.872836,201.863268,149.752381,181.977039
"ENSSSCG00000002708",6.756993,11.662536,10.725338,9.161871,8.011688,8.675248,8.892109,7.264935,11.195314,9.742358,6.300117,6.773462,8.115984,9.94489,9.499504,5.487769,7.800483,11.314599,9.263459,13.036593,10.438043,8.913734,5.260711,10.209712,7.331159,7.222202,7.483493,7.140104,4.067831,10.026891,5.980945,7.09654,8.523649,8.181374,9.064188,8.381476,8.482947,8.066636,6.934644,7.472149,4.684983,9.572094,7.898206,10.854678,6.031938,9.698985,7.61551,5.742523
"ENSSSCG00000002709",1.491519,15.05641,12.005333,9.361677,1.780954,0.80523,6.167503,6.002095,23.257546,0.974222,1.556549,2.888728,4.821241,11.619215,0.714227,5.352001,0.755301,38.662659,9.472524,24.013598,4.109152,0.421618,6.404184,22.968434,5.518558,0.876282,8.255654,4.715142,5.895407,6.28318,1.493729,17.561838,1.186669,9.730052,4.608296,2.924687,8.075187,1.181226,5.240913,5.014914,0.51331,10.457155,14.607605,21.491187,1.538106,11.688312,0.802881,4.927733
"ENSSSCG00000002712",1.552089,2.223158,0.770862,0.614112,0.598856,1.068723,1.375784,0.37936,0.627977,2.936009,0.58644,0.454657,1.065648,1.781288,2.044801,0,1.167142,0.824078,0.851285,1.190299,1.600138,0.861163,0.360648,1.365206,0.656793,1.162839,1.263012,0.582779,0.689432,0.384289,0.409058,1.137738,1.476733,1.092529,2.550286,2.315173,0.335138,1.169624,1.48356,1.251074,1.239289,2.047692,0.973643,1.265096,1.083327,1.1198,0.620998,0.058215
"ENSSSCG00000002714",16.629454,13.115051,10.531274,12.182831,7.188085,11.216429,9.998245,6.696861,13.082542,17.093442,13.15533,12.638682,19.995603,10.475996,11.485286,11.595904,7.657591,13.632404,12.799655,13.688782,13.482363,12.372299,4.349678,11.532702,9.924677,11.759317,11.901955,12.324963,9.020394,11.024635,11.995353,9.644447,12.279276,11.831068,13.068137,11.608369,12.192859,13.207389,12.369835,10.127788,12.03961,9.202759,10.003951,9.865641,9.57074,12.153143,11.277296,10.838595
"ENSSSCG00000002715",5.315174,5.738817,5.29363,3.637548,7.37412,7.008788,5.769938,4.056482,7.967001,7.163917,5.338399,5.716898,7.865913,4.277182,5.350499,3.463371,5.264705,6.26073,4.877011,6.48242,6.286145,5.444103,3.920451,6.572938,8.596794,6.686297,5.128418,9.142514,5.654053,6.263257,6.490635,6.940581,5.716181,3.938282,8.059996,5.761494,5.873176,6.538387,5.410741,5.129824,4.492235,4.174844,6.263283,5.288274,5.112004,6.52825,5.80109,5.795522
"ENSSSCG00000002716",24.57297,20.483155,19.757496,19.560115,19.560119,22.954543,19.908495,19.356633,17.623505,22.556333,16.924955,20.111085,24.405234,16.351541,14.578198,16.27249,17.327398,18.642856,20.868168,21.250423,20.141197,19.748572,11.516103,19.677351,16.722731,16.236654,18.145969,24.988431,13.816478,25.075669,20.34098,16.310033,18.508467,18.292313,19.687386,17.529718,21.787593,24.311715,18.984203,20.284262,17.059552,21.719052,16.409876,16.486901,18.800537,21.21895,22.140054,23.095208
"ENSSSCG00000002718",0,0,0,0,0,0,0,0,0.192665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110886,0,0,0,0.069753,0,0,0,0,0,0,0,0,0.15465,0,0,0.159757,0,0.087869,0,0,0,0,0,0,0
"ENSSSCG00000002719",10.062359,4.158748,3.689774,5.111559,6.384921,7.568511,6.62013,3.344073,5.163874,6.51504,7.315882,5.057182,7.296362,5.423498,5.136678,3.887426,6.739568,5.421219,5.317498,5.55246,7.54322,6.753087,4.71968,3.786653,8.965209,7.287527,6.259764,8.962438,4.199377,6.734408,8.261623,2.439414,5.650183,6.594549,6.850545,9.289346,5.179153,4.591736,5.417676,6.471299,6.193797,4.65562,6.073633,7.996137,4.794019,8.506092,6.800612,4.07949
"ENSSSCG00000002720",0,0,0.056263,0,0,0.066318,0,0,0.119288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08389,0.057595,0,0,0.119848,0,0.09156,0,0,0.048611,0,0,0.049845,0,0,0.035245,0,0,0,0,0,0
"ENSSSCG00000002722",14.332095,26.668875,29.003182,20.851546,22.203531,30.813681,22.455144,20.519656,25.869023,27.840037,19.938422,27.660953,33.143919,22.281756,15.729685,22.257382,23.539715,25.252665,24.542652,29.209831,28.243854,26.039701,18.21073,24.16746,15.043408,26.227568,25.511243,27.959426,21.636601,27.9826,23.842513,25.496078,29.544424,26.874982,25.027071,23.063986,26.194971,29.269189,19.185801,22.726008,32.328937,21.658324,25.7454,21.872903,20.211328,25.029538,31.110342,27.024439
"ENSSSCG00000002723",38.843655,42.6222,41.715912,36.648107,40.245627,43.332721,41.503886,40.962634,44.165012,44.306294,38.80595,47.153579,42.806215,30.899429,31.218283,33.594069,39.302556,42.101737,44.66046,46.632372,55.096355,50.086976,33.159848,39.812217,36.369322,34.630808,46.402786,39.177948,38.598948,41.197373,35.683786,38.027003,36.761624,39.819777,39.257098,40.166355,47.656926,39.406704,37.921808,40.994207,42.443102,39.908484,41.894421,43.464029,41.678712,40.816867,47.165885,37.954346
"ENSSSCG00000002724",32.075298,24.722797,26.547199,20.131064,21.639808,24.383439,23.179366,22.731478,30.14735,31.03842,22.713682,28.792256,32.82423,22.399162,23.394912,21.498549,22.331337,28.287323,30.853944,28.827207,28.654607,23.551954,18.242348,27.228774,25.64615,26.282743,25.318153,28.294609,17.564436,31.11345,26.447426,26.711139,33.906849,29.093581,28.777066,30.429803,21.964446,26.592847,25.643084,22.576193,26.483187,22.559006,26.184899,27.894445,25.062366,29.609584,28.203828,24.104936
"ENSSSCG00000002729",18.301391,20.889022,13.508685,15.144288,17.618807,20.015028,16.810825,16.247382,14.566298,25.408968,17.067055,17.665907,21.045177,9.495506,15.685331,17.450298,16.467984,17.365931,19.636808,16.304721,24.039857,18.959428,12.719536,16.640086,14.398142,17.292907,20.61765,17.549406,15.695513,16.200161,18.385458,12.46802,16.814719,20.602753,16.855729,18.285178,17.35741,20.607681,12.695978,18.267898,20.423933,14.016396,18.518672,14.462592,21.465205,17.56668,19.937674,18.71041
